Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,
LTCJ1327,BUILDING,BUILDING,375507.911N,0410814.177E,1991.68,83.66,NO INFO,,NO,
LTCJ1328,BUILDING,BUILDING,375506.458N,0410813.848E,1997.35,83.66,NO INFO,,NO,
LTCJ1329,BUILDING,BUILDING,375506.197N,0410814.899E,2001.47,83.66,NO INFO,,NO,
LTCJ1330,BUILDING,BUILDING,375506.040N,0410815.989E,2005.15,83.66,NO INFO,,NO,
LTCJ1331,BUILDING,BUILDING,375505.700N,0410817.195E,2010.17,83.66,NO INFO,,NO,
LTCJ1332,BUILDING,BUILDING,375504.841N,0410816.722E,2013.18,83.66,NO INFO,,NO,
LTCJ1333,BUILDING,BUILDING,375505.078N,0410815.631E,2008.44,83.66,NO INFO,,NO,
LTCJ1334,BUILDING,BUILDING,375505.257N,0410814.429E,2003.40,83.66,NO INFO,,NO,
LTCJ1335,BUILDING,BUILDING,375505.495N,0410813.388E,1998.63,83.66,NO INFO,,NO,
LTCJ1336,BUILDING,BUILDING,375504.349N,0410813.094E,1996.88,83.66,NO INFO,,NO,
LTCJ1337,BUILDING,BUILDING,375504.120N,0410814.216E,2002.84,83.66,NO INFO,,NO,
LTCJ1338,BUILDING,BUILDING,375503.762N,0410815.990E,2011.85,83.66,NO INFO,,NO,
LTCJ1339,BUILDING,BUILDING,375503.045N,0410813.839E,1996.77,83.66,NO INFO,,NO,
LTCJ1340,BUILDING,BUILDING,375503.460N,0410812.805E,1993.85,83.66,NO INFO,,NO,
LTCJ1341,BUILDING,BUILDING,375504.007N,0410810.692E,1986.55,83.66,NO INFO,,NO,
LTCJ1342,BUILDING,BUILDING,375505.397N,0410811.184E,1978.54,73.82,NO INFO,,NO,
LTCJ1343,BUILDING,BUILDING,375506.945N,0410811.370E,1986.48,83.66,NO INFO,,NO,
LTCJ1344,BUILDING,BUILDING,375507.237N,0410809.454E,1984.92,83.66,NO INFO,,NO,
LTCJ1345,BUILDING,BUILDING,375507.201N,0410807.768E,1983.98,83.66,NO INFO,,NO,
LTCJ1346,BUILDING,BUILDING,375505.862N,0410807.508E,1985.81,83.66,NO INFO,,NO,
LTCJ1347,BUILDING,BUILDING,375504.548N,0410807.339E,1986.55,83.66,NO INFO,,NO,
LTCJ1348,BUILDING,BUILDING,375502.341N,0410807.206E,1986.55,83.66,NO INFO,,NO,
LTCJ1349,BUILDING,BUILDING,375501.172N,0410807.025E,1988.87,83.66,NO INFO,,NO,
LTCJ1350,BUILDING,BUILDING,375500.574N,0410806.863E,1993.63,83.66,NO INFO,,NO,
LTCJ1351,BUILDING,BUILDING,375459.645N,0410806.575E,1981.06,63.98,NO INFO,,NO,
LTCJ1352,BUILDING,BUILDING,375458.827N,0410806.153E,1987.06,63.98,NO INFO,,NO,
LTCJ1353,BUILDING,BUILDING,375500.006N,0410809.241E,1993.96,83.66,NO INFO,,NO,
LTCJ1354,BUILDING,BUILDING,375500.830N,0410809.541E,1988.99,83.66,NO INFO,,NO,
LTCJ1355,BUILDING,BUILDING,375502.090N,0410809.904E,1986.55,83.66,NO INFO,,NO,
LTCJ1356,BUILDING,BUILDING,375455.380N,0410810.686E,1982.49,54.13,NO INFO,,NO,
LTCJ1357,BUILDING,BUILDING,375456.290N,0410813.535E,1978.44,54.13,NO INFO,,NO,
LTCJ1358,BUILDING,BUILDING,375455.193N,0410812.641E,1980.98,54.13,NO INFO,,NO,
LTCJ1359,BUILDING,BUILDING,375454.155N,0410806.480E,2022.64,54.13,NO INFO,,NO,
LTCJ1360,BUILDING,BUILDING,375453.946N,0410808.599E,2010.98,54.13,NO INFO,,NO,
LTCJ1361,BUILDING,BUILDING,375452.752N,0410808.326E,2035.89,63.98,NO INFO,,NO,
LTCJ1362,BUILDING,BUILDING,375451.704N,0410808.243E,2037.44,54.13,NO INFO,,NO,
LTCJ1363,BUILDING,BUILDING,375450.680N,0410808.100E,2040.03,44.29,NO INFO,,NO,
LTCJ1364,BUILDING,BUILDING,375448.961N,0410807.817E,2091.54,73.82,NO INFO,,NO,
LTCJ1365,BUILDING,BUILDING,375446.822N,0410807.298E,2050.21,63.98,NO INFO,,NO,
LTCJ1366,BUILDING,BUILDING,375445.845N,0410807.082E,2036.02,63.98,NO INFO,,NO,
LTCJ1367,BUILDING,BUILDING,375445.622N,0410808.661E,2041.07,63.98,NO INFO,,NO,
LTCJ1368,BUILDING,BUILDING,375446.615N,0410808.937E,2057.30,63.98,NO INFO,,NO,
LTCJ1369,BUILDING,BUILDING,375447.720N,0410809.130E,2065.29,63.98,NO INFO,,NO,
LTCJ1370,BUILDING,BUILDING,375448.833N,0410809.303E,2087.92,73.82,NO INFO,,NO,
LTCJ1371,BUILDING,BUILDING,375450.392N,0410809.639E,2056.00,63.98,NO INFO,,NO,
LTCJ1372,BUILDING,BUILDING,375451.416N,0410809.783E,2040.10,63.98,NO INFO,,NO,
LTCJ1373,BUILDING,BUILDING,375452.304N,0410810.021E,2026.74,63.98,NO INFO,,NO,
LTCJ1374,BUILDING,BUILDING,375453.302N,0410809.972E,2000.40,54.13,NO INFO,,NO,
LTCJ1375,BUILDING,BUILDING,375452.702N,0410811.833E,1997.42,54.13,NO INFO,,NO,
LTCJ1376,BUILDING,BUILDING,375451.719N,0410812.008E,2012.84,63.98,NO INFO,,NO,
LTCJ1377,BUILDING,BUILDING,375450.953N,0410811.921E,2024.07,63.98,NO INFO,,NO,
LTCJ1378,BUILDING,BUILDING,375450.131N,0410811.824E,2032.48,63.98,NO INFO,,NO,
LTCJ1379,BUILDING,BUILDING,375448.672N,0410811.399E,2054.57,63.98,NO INFO,,NO,
LTCJ1380,BUILDING,BUILDING,375447.615N,0410811.134E,2066.15,63.98,NO INFO,,NO,
LTCJ1381,BUILDING,BUILDING,375446.502N,0410811.012E,2074.13,63.98,NO INFO,,NO,
LTCJ1382,BUILDING,BUILDING,375447.291N,0410813.131E,2060.78,63.98,NO INFO,,NO,
LTCJ1383,BUILDING,BUILDING,375448.380N,0410813.264E,2048.27,63.98,NO INFO,,NO,
LTCJ1384,BUILDING,BUILDING,375450.033N,0410813.539E,2030.29,63.98,NO INFO,,NO,
LTCJ1385,BUILDING,BUILDING,375450.485N,0410813.612E,2019.17,63.98,NO INFO,,NO,
LTCJ1386,BUILDING,BUILDING,375449.703N,0410814.926E,2010.93,54.13,NO INFO,,NO,
LTCJ1387,BUILDING,BUILDING,375451.030N,0410815.532E,1999.67,63.98,NO INFO,,NO,
LTCJ1388,BUILDING,BUILDING,375449.395N,0410816.151E,1994.03,54.13,NO INFO,,NO,
LTCJ1389,BUILDING,BUILDING,375449.363N,0410817.595E,1989.83,54.13,NO INFO,,NO,
LTCJ1390,BUILDING,BUILDING,375450.215N,0410818.015E,1989.83,54.13,NO INFO,,NO,
LTCJ1391,BUILDING,BUILDING,375449.803N,0410819.252E,1989.83,54.13,NO INFO,,NO,
LTCJ1392,BUILDING,BUILDING,375451.850N,0410818.931E,2019.36,83.66,NO INFO,,NO,
LTCJ1393,BUILDING,BUILDING,375451.203N,0410820.782E,2019.36,83.66,NO INFO,,NO,
LTCJ1394,BUILDING,BUILDING,375452.621N,0410816.994E,1989.83,54.13,NO INFO,,NO,
LTCJ1395,BUILDING,BUILDING,375453.352N,0410815.447E,1989.83,54.13,NO INFO,,NO,
LTCJ1396,BUILDING,BUILDING,375454.407N,0410815.458E,1989.83,54.13,NO INFO,,NO,
LTCJ1397,BUILDING,BUILDING,375455.606N,0410816.137E,1987.57,54.13,NO INFO,,NO,
LTCJ1398,BUILDING,BUILDING,375453.626N,0410817.606E,1989.83,54.13,NO INFO,,NO,
LTCJ1399,BUILDING,BUILDING,375454.672N,0410818.268E,1989.83,54.13,NO INFO,,NO,
LTCJ1400,BUILDING,BUILDING,375452.987N,0410822.599E,2028.10,63.98,NO INFO,,NO,
LTCJ1401,BUILDING,BUILDING,375453.909N,0410822.277E,2033.79,63.98,NO INFO,,NO,
LTCJ1402,BUILDING,BUILDING,375455.742N,0410821.400E,2022.04,63.98,NO INFO,,NO,
LTCJ1403,BUILDING,BUILDING,375454.632N,0410820.801E,2013.30,63.98,NO INFO,,NO,
LTCJ1404,BUILDING,BUILDING,375453.548N,0410821.024E,2016.66,63.98,NO INFO,,NO,
LTCJ1405,BUILDING,BUILDING,375452.064N,0410825.014E,2042.32,73.82,NO INFO,,NO,
LTCJ1406,BUILDING,BUILDING,375453.436N,0410824.562E,2063.52,73.82,NO INFO,,NO,
LTCJ1407,BUILDING,BUILDING,375454.808N,0410824.212E,2073.67,73.82,NO INFO,,NO,
LTCJ1408,BUILDING,BUILDING,375446.213N,0410820.142E,2000.68,54.13,NO INFO,,NO,
LTCJ1409,BUILDING,BUILDING,375446.117N,0410821.596E,1999.86,54.13,NO INFO,,NO,
LTCJ1410,BUILDING,BUILDING,375444.222N,0410820.645E,1996.44,34.45,NO INFO,,NO,
LTCJ1411,BUILDING,BUILDING,375444.403N,0410818.864E,2002.95,34.45,NO INFO,,NO,
LTCJ1412,BUILDING,BUILDING,375444.115N,0410822.497E,1996.32,34.45,NO INFO,,NO,
LTCJ1413,BUILDING,BUILDING,375441.184N,0410821.747E,2040.15,54.13,NO INFO,,NO,
LTCJ1414,BUILDING,BUILDING,375439.630N,0410821.684E,2052.68,54.13,NO INFO,,NO,
LTCJ1415,BUILDING,BUILDING,375439.656N,0410819.784E,2051.68,54.13,NO INFO,,NO,
LTCJ1416,BUILDING,BUILDING,375441.498N,0410819.669E,2034.19,54.13,NO INFO,,NO,
LTCJ1417,BUILDING,BUILDING,375441.572N,0410817.646E,2036.78,54.13,NO INFO,,NO,
LTCJ1418,BUILDING,BUILDING,375441.671N,0410816.496E,2039.80,54.13,NO INFO,,NO,
LTCJ1419,BUILDING,BUILDING,375441.024N,0410817.615E,2002.57,14.76,NO INFO,,NO,
LTCJ1420,BUILDING,BUILDING,375445.658N,0410815.996E,2000.44,14.76,NO INFO,,NO,
LTCJ1421,BUILDING,BUILDING,375449.026N,0410826.116E,2027.34,63.98,NO INFO,,NO,
LTCJ1422,BUILDING,BUILDING,375450.156N,0410823.524E,2008.00,63.98,NO INFO,,NO,
LTCJ1423,BUILDING,BUILDING,375451.162N,0410826.331E,2052.17,83.66,NO INFO,,NO,
LTCJ1424,BUILDING,BUILDING,375450.211N,0410827.669E,2057.79,83.66,NO INFO,,NO,
LTCJ1425,BUILDING,BUILDING,375451.590N,0410827.827E,2064.51,83.66,NO INFO,,NO,
LTCJ1426,BUILDING,BUILDING,375452.226N,0410829.299E,2084.97,83.66,NO INFO,,NO,
LTCJ1427,BUILDING,BUILDING,375435.225N,0410814.592E,2047.95,73.82,NO INFO,,NO,
LTCJ1428,BUILDING,BUILDING,375436.039N,0410814.607E,2069.29,73.82,NO INFO,,NO,
LTCJ1429,BUILDING,BUILDING,375436.973N,0410814.621E,2080.43,73.82,NO INFO,,NO,
LTCJ1430,BUILDING,BUILDING,375436.965N,0410816.104E,2048.22,63.98,NO INFO,,NO,
LTCJ1431,BUILDING,BUILDING,375436.040N,0410816.121E,2032.48,63.98,NO INFO,,NO,
LTCJ1432,BUILDING,BUILDING,375437.038N,0410817.536E,2048.73,63.98,NO INFO,,NO,
LTCJ1433,BUILDING,BUILDING,375436.281N,0410817.529E,2042.07,63.98,NO INFO,,NO,
LTCJ1434,BUILDING,BUILDING,375437.053N,0410818.856E,2055.35,63.98,NO INFO,,NO,
LTCJ1435,BUILDING,BUILDING,375436.583N,0410821.344E,2042.46,63.98,NO INFO,,NO,
LTCJ1436,BUILDING,BUILDING,375435.854N,0410821.002E,2036.28,63.98,NO INFO,,NO,
LTCJ1437,BUILDING,BUILDING,375435.638N,0410821.828E,2032.48,63.98,NO INFO,,NO,
LTCJ1438,BUILDING,BUILDING,375435.614N,0410822.520E,2032.48,63.98,NO INFO,,NO,
LTCJ1439,BUILDING,BUILDING,375436.440N,0410822.921E,2049.22,73.82,NO INFO,,NO,
LTCJ1440,BUILDING,BUILDING,375437.238N,0410823.029E,2071.85,83.66,NO INFO,,NO,
LTCJ1441,BUILDING,BUILDING,375439.806N,0410823.053E,2043.10,44.29,NO INFO,,NO,
LTCJ1442,BUILDING,BUILDING,375440.998N,0410823.123E,2035.79,44.29,NO INFO,,NO,
LTCJ1443,BUILDING,BUILDING,375434.425N,0410819.930E,2032.48,63.98,NO INFO,,NO,
LTCJ1444,BUILDING,BUILDING,375433.410N,0410819.868E,2032.48,63.98,NO INFO,,NO,
LTCJ1445,BUILDING,BUILDING,375433.311N,0410821.068E,2032.48,63.98,NO INFO,,NO,
LTCJ1446,BUILDING,BUILDING,375433.739N,0410818.378E,2032.48,63.98,NO INFO,,NO,
LTCJ1447,BUILDING,BUILDING,375432.364N,0410816.331E,2049.61,83.66,NO INFO,,NO,
LTCJ1448,BUILDING,BUILDING,375431.421N,0410816.236E,2047.59,83.66,NO INFO,,NO,
LTCJ1449,BUILDING,BUILDING,375431.286N,0410817.844E,2018.60,73.82,NO INFO,,NO,
LTCJ1450,BUILDING,BUILDING,375432.207N,0410818.152E,2032.48,63.98,NO INFO,,NO,
LTCJ1451,BUILDING,BUILDING,375431.029N,0410819.251E,2023.22,73.82,NO INFO,,NO,
LTCJ1452,BUILDING,BUILDING,375432.030N,0410819.558E,2019.67,63.98,NO INFO,,NO,
LTCJ1453,BUILDING,BUILDING,375430.931N,0410820.553E,2039.46,63.98,NO INFO,,NO,
LTCJ1454,BUILDING,BUILDING,375432.028N,0410820.767E,2029.40,63.98,NO INFO,,NO,
LTCJ1455,BUILDING,BUILDING,375432.485N,0410813.606E,2060.20,34.45,NO INFO,,NO,
LTCJ1456,BUILDING,BUILDING,375430.289N,0410813.026E,2031.52,63.98,NO INFO,,NO,
LTCJ1457,BUILDING,BUILDING,375429.379N,0410813.002E,2024.53,63.98,NO INFO,,NO,
LTCJ1458,BUILDING,BUILDING,375429.271N,0410814.122E,2022.90,63.98,NO INFO,,NO,
LTCJ1459,BUILDING,BUILDING,375430.255N,0410814.266E,2029.79,63.98,NO INFO,,NO,
LTCJ1460,BUILDING,BUILDING,375428.103N,0410812.629E,2035.86,83.66,NO INFO,,NO,
LTCJ1461,BUILDING,BUILDING,375427.119N,0410813.216E,2035.76,83.66,NO INFO,,NO,
LTCJ1462,BUILDING,BUILDING,375427.897N,0410814.319E,2034.33,83.66,NO INFO,,NO,
LTCJ1463,BUILDING,BUILDING,375427.788N,0410816.018E,2026.47,83.66,NO INFO,,NO,
LTCJ1464,BUILDING,BUILDING,375426.967N,0410816.023E,2019.36,83.66,NO INFO,,NO,
LTCJ1465,BUILDING,BUILDING,375429.185N,0410815.759E,2038.27,83.66,NO INFO,,NO,
LTCJ1466,BUILDING,BUILDING,375430.129N,0410815.904E,2041.88,83.66,NO INFO,,NO,
LTCJ1467,BUILDING,BUILDING,375428.970N,0410817.317E,1999.67,63.98,NO INFO,,NO,
LTCJ1468,BUILDING,BUILDING,375429.857N,0410817.504E,2009.51,73.82,NO INFO,,NO,
LTCJ1469,BUILDING,BUILDING,375428.736N,0410818.714E,2001.22,63.98,NO INFO,,NO,
LTCJ1470,BUILDING,BUILDING,375429.729N,0410818.939E,2016.55,73.82,NO INFO,,NO,
LTCJ1471,BUILDING,BUILDING,375428.753N,0410820.136E,2052.17,83.66,NO INFO,,NO,
LTCJ1472,BUILDING,BUILDING,375427.447N,0410819.265E,2031.74,83.66,NO INFO,,NO,
LTCJ1473,BUILDING,BUILDING,375427.602N,0410817.342E,2009.51,73.82,NO INFO,,NO,
LTCJ1474,BUILDING,BUILDING,375426.582N,0410818.966E,2019.36,83.66,NO INFO,,NO,
LTCJ1475,BUILDING,BUILDING,375429.501N,0410822.205E,2068.47,83.66,NO INFO,,NO,
LTCJ1476,BUILDING,BUILDING,375428.530N,0410821.765E,2058.50,83.66,NO INFO,,NO,
LTCJ1477,BUILDING,BUILDING,375427.116N,0410821.334E,2047.18,83.66,NO INFO,,NO,
LTCJ1478,BUILDING,BUILDING,375426.165N,0410821.209E,2026.84,83.66,NO INFO,,NO,
LTCJ1479,BUILDING,BUILDING,375426.044N,0410822.623E,2038.48,83.66,NO INFO,,NO,
LTCJ1480,BUILDING,BUILDING,375427.070N,0410822.920E,2052.17,83.66,NO INFO,,NO,
LTCJ1481,BUILDING,BUILDING,375426.011N,0410823.965E,2009.51,73.82,NO INFO,,NO,
LTCJ1482,BUILDING,BUILDING,375426.930N,0410824.070E,2043.17,83.66,NO INFO,,NO,
LTCJ1483,BUILDING,BUILDING,375425.883N,0410824.719E,2009.51,73.82,NO INFO,,NO,
LTCJ1484,BUILDING,BUILDING,375426.876N,0410824.996E,2021.50,83.66,NO INFO,,NO,
LTCJ1485,BUILDING,BUILDING,375426.687N,0410826.015E,2013.70,73.82,NO INFO,,NO,
LTCJ1486,BUILDING,BUILDING,375429.538N,0410823.312E,2071.67,83.66,NO INFO,,NO,
LTCJ1487,BUILDING,BUILDING,375428.368N,0410823.130E,2057.66,83.66,NO INFO,,NO,
LTCJ1488,BUILDING,BUILDING,375437.893N,0410809.312E,2023.01,34.45,NO INFO,,NO,
LTCJ1489,BUILDING,BUILDING,375438.578N,0410805.751E,2016.14,63.98,NO INFO,,NO,
LTCJ1490,BUILDING,BUILDING,375426.386N,0410805.402E,1982.60,34.45,NO INFO,,NO,
LTCJ1491,BUILDING,BUILDING,375427.986N,0410808.506E,2012.80,44.29,NO INFO,,NO,
LTCJ1492,BUILDING,BUILDING,375430.260N,0410809.037E,1998.69,44.29,NO INFO,,NO,
LTCJ1493,BUILDING,BUILDING,375508.272N,0410812.219E,1986.55,83.66,NO INFO,,NO,
LTCJ1494,BUILDING,BUILDING,375508.580N,0410810.339E,1985.00,83.66,NO INFO,,NO,
LTCJ1495,BUILDING,BUILDING,375508.792N,0410808.902E,1983.68,83.66,NO INFO,,NO,
LTCJ1496,BUILDING,BUILDING,375504.320N,0410809.218E,1986.55,83.66,NO INFO,,NO,
LTCJ1497,BUILDING,BUILDING,375453.280N,0410804.698E,1993.11,24.61,NO INFO,,NO,
LTCJ1498,BUILDING,BUILDING,375444.341N,0410804.954E,2041.47,73.82,NO INFO,,NO,
LTCJ1499,BUILDING,BUILDING,375443.369N,0410804.797E,2037.73,73.82,NO INFO,,NO,
LTCJ1500,BUILDING,BUILDING,375444.338N,0410803.216E,2028.78,73.82,NO INFO,,NO,
LTCJ1501,BUILDING,BUILDING,375443.365N,0410802.956E,2022.06,73.82,NO INFO,,NO,
LTCJ1502,BUILDING,BUILDING,375442.368N,0410802.809E,2015.96,73.82,NO INFO,,NO,
LTCJ1503,BUILDING,BUILDING,375441.413N,0410802.662E,2016.12,73.82,NO INFO,,NO,
LTCJ1504,BUILDING,BUILDING,375419.183N,0410758.282E,1999.20,103.35,NO INFO,,NO,
LTCJ1505,BUILDING,BUILDING,375418.968N,0410759.594E,1994.13,93.50,NO INFO,,NO,
LTCJ1506,BUILDING,BUILDING,375418.783N,0410800.527E,1996.39,93.50,NO INFO,,NO,
LTCJ1507,BUILDING,BUILDING,375419.812N,0410759.854E,1996.39,93.50,NO INFO,,NO,
LTCJ1508,BUILDING,BUILDING,375420.447N,0410800.061E,1996.65,93.50,NO INFO,,NO,
LTCJ1509,BUILDING,BUILDING,375419.993N,0410758.630E,2003.91,103.35,NO INFO,,NO,
LTCJ1510,BUILDING,BUILDING,375421.311N,0410758.025E,2006.23,103.35,NO INFO,,NO,
LTCJ1511,BUILDING,BUILDING,375421.159N,0410758.871E,2006.23,103.35,NO INFO,,NO,
LTCJ1512,BUILDING,BUILDING,375418.382N,0410803.674E,1996.39,93.50,NO INFO,,NO,
LTCJ1513,BUILDING,BUILDING,375417.889N,0410804.889E,1996.39,93.50,NO INFO,,NO,
LTCJ1514,BUILDING,BUILDING,375417.557N,0410805.985E,2006.23,103.35,NO INFO,,NO,
LTCJ1515,BUILDING,BUILDING,375417.006N,0410807.128E,2006.23,103.35,NO INFO,,NO,
LTCJ1516,BUILDING,BUILDING,375417.770N,0410807.521E,2006.23,103.35,NO INFO,,NO,
LTCJ1517,BUILDING,BUILDING,375418.545N,0410807.812E,2006.23,103.35,NO INFO,,NO,
LTCJ1518,BUILDING,BUILDING,375418.537N,0410806.112E,1996.39,93.50,NO INFO,,NO,
LTCJ1519,BUILDING,BUILDING,375419.188N,0410806.652E,1996.39,93.50,NO INFO,,NO,
LTCJ1520,BUILDING,BUILDING,375419.810N,0410805.696E,2001.69,93.50,NO INFO,,NO,
LTCJ1521,BUILDING,BUILDING,375419.248N,0410804.849E,1998.38,93.50,NO INFO,,NO,
LTCJ1522,BUILDING,BUILDING,375416.815N,0410808.599E,1996.39,93.50,NO INFO,,NO,
LTCJ1523,BUILDING,BUILDING,375417.659N,0410808.860E,1996.39,93.50,NO INFO,,NO,
LTCJ1524,BUILDING,BUILDING,375423.617N,0410808.300E,2032.23,93.50,NO INFO,,NO,
LTCJ1525,BUILDING,BUILDING,375424.753N,0410808.018E,2050.21,93.50,NO INFO,,NO,
LTCJ1526,BUILDING,BUILDING,375422.502N,0410809.498E,2003.40,93.50,NO INFO,,NO,
LTCJ1527,BUILDING,BUILDING,375422.744N,0410810.511E,2003.02,93.50,NO INFO,,NO,
LTCJ1528,BUILDING,BUILDING,375423.992N,0410809.936E,2018.98,93.50,NO INFO,,NO,
LTCJ1529,BUILDING,BUILDING,375425.025N,0410809.626E,2029.20,93.50,NO INFO,,NO,
LTCJ1530,BUILDING,BUILDING,375426.095N,0410809.519E,2042.40,93.50,NO INFO,,NO,
LTCJ1531,BUILDING,BUILDING,375424.273N,0410811.297E,2022.09,93.50,NO INFO,,NO,
LTCJ1532,BUILDING,BUILDING,375422.783N,0410811.905E,2007.30,93.50,NO INFO,,NO,
LTCJ1533,BUILDING,BUILDING,375425.223N,0410810.829E,2029.20,93.50,NO INFO,,NO,
LTCJ1534,BUILDING,BUILDING,375426.142N,0410810.667E,2029.20,93.50,NO INFO,,NO,
LTCJ1535,BUILDING,BUILDING,375427.177N,0410810.502E,2039.65,93.50,NO INFO,,NO,
LTCJ1536,BUILDING,BUILDING,375415.795N,0410810.972E,1996.39,93.50,NO INFO,,NO,
LTCJ1537,BUILDING,BUILDING,375415.405N,0410812.142E,2001.51,93.50,NO INFO,,NO,
LTCJ1538,BUILDING,BUILDING,375415.173N,0410812.974E,2014.98,103.35,NO INFO,,NO,
LTCJ1539,BUILDING,BUILDING,375414.734N,0410813.898E,2017.73,103.35,NO INFO,,NO,
LTCJ1540,BUILDING,BUILDING,375415.708N,0410814.491E,2022.71,103.35,NO INFO,,NO,
LTCJ1541,BUILDING,BUILDING,375416.054N,0410813.511E,2018.07,103.35,NO INFO,,NO,
LTCJ1542,BUILDING,BUILDING,375416.262N,0410812.519E,2011.79,103.35,NO INFO,,NO,
LTCJ1543,BUILDING,BUILDING,375416.572N,0410811.481E,1996.39,93.50,NO INFO,,NO,
LTCJ1544,BUILDING,BUILDING,375417.373N,0410813.050E,2001.80,93.50,NO INFO,,NO,
LTCJ1545,BUILDING,BUILDING,375418.048N,0410813.678E,1980.83,73.82,NO INFO,,NO,
LTCJ1546,BUILDING,BUILDING,375419.139N,0410813.440E,1996.39,93.50,NO INFO,,NO,
LTCJ1547,BUILDING,BUILDING,375416.981N,0410814.002E,2007.76,93.50,NO INFO,,NO,
LTCJ1548,BUILDING,BUILDING,375421.536N,0410819.586E,2008.44,73.82,NO INFO,,NO,
LTCJ1549,BUILDING,BUILDING,375421.595N,0410820.777E,2009.51,73.82,NO INFO,,NO,
LTCJ1550,BUILDING,BUILDING,375423.590N,0410813.983E,2014.10,93.50,NO INFO,,NO,
LTCJ1551,BUILDING,BUILDING,375424.873N,0410813.393E,2028.46,93.50,NO INFO,,NO,
LTCJ1552,BUILDING,BUILDING,375425.757N,0410813.246E,2029.20,93.50,NO INFO,,NO,
LTCJ1553,BUILDING,BUILDING,375425.580N,0410814.833E,2029.20,93.50,NO INFO,,NO,
LTCJ1554,BUILDING,BUILDING,375428.898N,0410743.813E,1991.41,24.61,NO INFO,,NO,
LTCJ1555,BUILDING,BUILDING,375445.942N,0410800.096E,1994.63,24.61,NO INFO,,NO,
LTCJ1556,BUILDING,BUILDING,375431.308N,0410750.075E,1993.11,24.61,NO INFO,,NO,
LTCJ1557,BUILDING,BUILDING,375501.121N,0410830.410E,1994.27,34.45,NO INFO,,NO,
LTCJ1558,BUILDING,BUILDING,375503.568N,0410826.141E,1979.99,44.29,NO INFO,,NO,
LTCJ1559,BUILDING,BUILDING,375504.007N,0410823.743E,1990.32,44.29,NO INFO,,NO,
LTCJ1560,BUILDING,BUILDING,375503.747N,0410824.960E,1979.99,44.29,NO INFO,,NO,
LTCJ1561,BUILDING,BUILDING,375501.269N,0410837.333E,2035.43,63.98,NO INFO,,NO,
LTCJ1562,BUILDING,BUILDING,375501.994N,0410835.969E,2026.86,63.98,NO INFO,,NO,
LTCJ1563,BUILDING,BUILDING,375459.565N,0410839.476E,2056.82,54.13,NO INFO,,NO,
LTCJ1564,BUILDING,BUILDING,375457.961N,0410839.574E,2081.24,54.13,NO INFO,,NO,
LTCJ1565,BUILDING,BUILDING,375457.018N,0410838.656E,2099.67,83.66,NO INFO,,NO,
LTCJ1566,BUILDING,BUILDING,375421.438N,0410839.050E,2048.89,14.76,NO INFO,,NO,
LTCJ1567,BUILDING,BUILDING,375419.627N,0410837.805E,2042.05,14.76,NO INFO,,NO,
LTCJ1568,BUILDING,BUILDING,375419.153N,0410836.578E,2026.52,14.76,NO INFO,,NO,
LTCJ1569,BUILDING,BUILDING,375405.149N,0410814.798E,1976.84,34.45,NO INFO,,NO,
LTCJ1570,BUILDING,BUILDING,375404.166N,0410818.096E,1984.15,34.45,NO INFO,,NO,
LTCJ1571,BUILDING,BUILDING,375404.897N,0410817.145E,1985.39,34.45,NO INFO,,NO,
LTCJ1572,BUILDING,BUILDING,375405.185N,0410817.960E,1992.92,34.45,NO INFO,,NO,
LTCJ1573,BUILDING,BUILDING,375405.797N,0410816.239E,1991.34,34.45,NO INFO,,NO,
LTCJ1574,BUILDING,BUILDING,375406.139N,0410816.912E,1999.60,34.45,NO INFO,,NO,
LTCJ1575,BUILDING,BUILDING,375406.408N,0410817.774E,2002.95,34.45,NO INFO,,NO,
LTCJ1576,BUILDING,BUILDING,375407.386N,0410817.205E,2002.95,34.45,NO INFO,,NO,
LTCJ1577,BUILDING,BUILDING,375407.015N,0410816.427E,2002.89,34.45,NO INFO,,NO,
LTCJ1578,BUILDING,BUILDING,375406.654N,0410815.684E,1993.22,34.45,NO INFO,,NO,
LTCJ1579,BUILDING,BUILDING,375406.877N,0410814.134E,1982.24,34.45,NO INFO,,NO,
LTCJ1580,BUILDING,BUILDING,375408.086N,0410814.287E,1992.46,34.45,NO INFO,,NO,
LTCJ1581,BUILDING,BUILDING,375408.280N,0410813.475E,1985.00,34.45,NO INFO,,NO,
LTCJ1582,BUILDING,BUILDING,375408.781N,0410812.588E,1977.27,34.45,NO INFO,,NO,
LTCJ1583,BUILDING,BUILDING,375409.833N,0410812.850E,1977.00,34.45,NO INFO,,NO,
LTCJ1584,BUILDING,BUILDING,375409.415N,0410813.701E,1985.87,34.45,NO INFO,,NO,
LTCJ1585,BUILDING,BUILDING,375409.148N,0410814.643E,1995.36,34.45,NO INFO,,NO,
LTCJ1586,BUILDING,BUILDING,375408.538N,0410816.481E,2002.95,34.45,NO INFO,,NO,
LTCJ1587,BUILDING,BUILDING,375408.270N,0410817.423E,2002.95,34.45,NO INFO,,NO,
LTCJ1588,BUILDING,BUILDING,375409.545N,0410816.920E,2002.95,34.45,NO INFO,,NO,
