Obstacle_Designator    ,AIXM_NAME  ,ObstacleType(AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,,,,,
LTBA5198,BUILDING,BUILDING,410006.353N,0284734.224E,281.2,44.29,NO INFO,,NO,,,,,
LTBA5199,BUILDING,BUILDING,410005.105N,0284733.675E,297.4,63.97,NO INFO,,NO,,,,,
LTBA5200,BUILDING,BUILDING,410005.243N,0284734.452E,299.7,63.97,NO INFO,,NO,,,,,
LTBA5201,BUILDING,BUILDING,410004.452N,0284734.523E,277.2,44.29,NO INFO,,NO,,,,,
LTBA5202,BUILDING,BUILDING,410004.887N,0284734.516E,278.1,44.29,NO INFO,,NO,,,,,
LTBA5203,BUILDING,BUILDING,410003.730N,0284733.907E,303.7,73.81,NO INFO,,NO,,,,,
LTBA5204,BUILDING,BUILDING,410003.768N,0284734.526E,275.8,44.29,NO INFO,,NO,,,,,
LTBA5205,BUILDING,BUILDING,410004.086N,0284734.502E,305.7,73.81,NO INFO,,NO,,,,,
LTBA5206,BUILDING,BUILDING,410003.526N,0284732.914E,283.0,54.13,NO INFO,,NO,,,,,
LTBA5207,BUILDING,BUILDING,410003.558N,0284733.256E,283.5,54.13,NO INFO,,NO,,,,,
LTBA5208,BUILDING,BUILDING,410003.461N,0284732.579E,282.6,54.13,NO INFO,,NO,,,,,
LTBA5209,BUILDING,BUILDING,410004.457N,0284732.840E,284.0,54.13,NO INFO,,NO,,,,,
LTBA5210,BUILDING,BUILDING,410004.788N,0284732.772E,265.3,34.44,NO INFO,,NO,,,,,
LTBA5211,BUILDING,BUILDING,410004.664N,0284732.322E,264.9,34.44,NO INFO,,NO,,,,,
LTBA5212,BUILDING,BUILDING,410004.321N,0284732.275E,264.1,34.44,NO INFO,,NO,,,,,
LTBA5213,BUILDING,BUILDING,410004.555N,0284733.672E,284.7,54.13,NO INFO,,NO,,,,,
LTBA5214,BUILDING,BUILDING,410004.279N,0284733.711E,284.7,54.13,NO INFO,,NO,,,,,
LTBA5215,BUILDING,BUILDING,410004.823N,0284733.650E,266.2,34.44,NO INFO,,NO,,,,,
LTBA5216,BUILDING,BUILDING,410002.290N,0284733.393E,263.8,34.44,NO INFO,,NO,,,,,
LTBA5217,BUILDING,BUILDING,410002.028N,0284734.588E,284.7,54.13,NO INFO,,NO,,,,,
LTBA5218,BUILDING,BUILDING,410002.875N,0284734.467E,294.7,63.97,NO INFO,,NO,,,,,
LTBA5219,BUILDING,BUILDING,410001.726N,0284734.716E,275.2,44.29,NO INFO,,NO,,,,,
LTBA5220,BUILDING,BUILDING,410002.600N,0284734.713E,274.6,44.29,NO INFO,,NO,,,,,
LTBA5221,BUILDING,BUILDING,410002.298N,0284734.726E,264.9,34.44,NO INFO,,NO,,,,,
LTBA5222,BUILDING,BUILDING,410002.550N,0284734.109E,274.1,44.29,NO INFO,,NO,,,,,
LTBA5223,BUILDING,BUILDING,410001.637N,0284736.183E,294.4,63.97,NO INFO,,NO,,,,,
LTBA5224,BUILDING,BUILDING,410001.244N,0284736.106E,293.9,63.97,NO INFO,,NO,,,,,
LTBA5225,BUILDING,BUILDING,410001.175N,0284736.592E,273.6,44.29,NO INFO,,NO,,,,,
LTBA5226,BUILDING,BUILDING,410002.695N,0284736.120E,294.1,63.97,NO INFO,,NO,,,,,
LTBA5227,BUILDING,BUILDING,410002.248N,0284736.515E,264.4,34.44,NO INFO,,NO,,,,,
LTBA5228,BUILDING,BUILDING,410003.531N,0284736.027E,305.7,73.81,NO INFO,,NO,,,,,
LTBA5229,BUILDING,BUILDING,410004.063N,0284736.030E,288.4,54.13,NO INFO,,NO,,,,,
LTBA5230,BUILDING,BUILDING,410004.041N,0284736.737E,288.3,54.13,NO INFO,,NO,,,,,
LTBA5231,BUILDING,BUILDING,410005.297N,0284736.955E,291.7,54.13,NO INFO,,NO,,,,,
LTBA5232,BUILDING,BUILDING,410005.295N,0284736.434E,301.3,63.97,NO INFO,,NO,,,,,
LTBA5233,BUILDING,BUILDING,410005.327N,0284735.815E,281.3,44.29,NO INFO,,NO,,,,,
LTBA5234,BUILDING,BUILDING,410006.738N,0284735.573E,312.8,73.81,NO INFO,,NO,,,,,
LTBA5235,BUILDING,BUILDING,410006.339N,0284735.693E,312.6,73.81,NO INFO,,NO,,,,,
LTBA5236,BUILDING,BUILDING,410006.015N,0284735.725E,302.2,63.97,NO INFO,,NO,,,,,
LTBA5237,BUILDING,BUILDING,410006.138N,0284736.326E,283.1,44.29,NO INFO,,NO,,,,,
LTBA5238,BUILDING,BUILDING,410006.107N,0284737.157E,293.2,54.13,NO INFO,,NO,,,,,
LTBA5239,BUILDING,BUILDING,410006.129N,0284736.721E,273.4,34.44,NO INFO,,NO,,,,,
LTBA5240,BUILDING,BUILDING,410006.736N,0284736.140E,274.2,34.44,NO INFO,,NO,,,,,
LTBA5241,BUILDING,BUILDING,410006.707N,0284736.557E,284.2,44.29,NO INFO,,NO,,,,,
LTBA5242,BUILDING,BUILDING,410006.683N,0284736.956E,274.4,34.44,NO INFO,,NO,,,,,
LTBA5243,BUILDING,BUILDING,410007.983N,0284735.347E,315.3,73.81,NO INFO,,NO,,,,,
LTBA5244,BUILDING,BUILDING,410007.507N,0284735.489E,314.2,73.81,NO INFO,,NO,,,,,
LTBA5245,BUILDING,BUILDING,410007.433N,0284736.281E,304.6,63.97,NO INFO,,NO,,,,,
LTBA5246,BUILDING,BUILDING,410008.004N,0284735.895E,286.3,44.29,NO INFO,,NO,,,,,
LTBA5247,BUILDING,BUILDING,410007.978N,0284736.424E,276.0,34.44,NO INFO,,NO,,,,,
LTBA5248,BUILDING,BUILDING,410008.818N,0284735.440E,307.6,63.97,NO INFO,,NO,,,,,
LTBA5249,BUILDING,BUILDING,410009.444N,0284735.435E,309.6,63.97,NO INFO,,NO,,,,,
LTBA5250,BUILDING,BUILDING,410009.530N,0284735.095E,289.3,44.29,NO INFO,,NO,,,,,
LTBA5251,BUILDING,BUILDING,410009.397N,0284735.839E,299.9,54.13,NO INFO,,NO,,,,,
LTBA5252,BUILDING,BUILDING,410009.361N,0284736.374E,290.4,44.29,NO INFO,,NO,,,,,
LTBA5253,BUILDING,BUILDING,410008.763N,0284736.288E,298.7,54.13,NO INFO,,NO,,,,,
LTBA5254,BUILDING,BUILDING,410008.659N,0284736.683E,298.3,54.13,NO INFO,,NO,,,,,
LTBA5255,BUILDING,BUILDING,410010.273N,0284735.265E,311.7,63.97,NO INFO,,NO,,,,,
LTBA5256,BUILDING,BUILDING,410010.756N,0284734.857E,312.8,63.97,NO INFO,,NO,,,,,
LTBA5257,BUILDING,BUILDING,410010.768N,0284735.309E,293.3,44.29,NO INFO,,NO,,,,,
LTBA5258,BUILDING,BUILDING,410010.689N,0284736.163E,313.5,63.97,NO INFO,,NO,,,,,
LTBA5259,BUILDING,BUILDING,410010.717N,0284735.729E,283.9,34.44,NO INFO,,NO,,,,,
LTBA5260,BUILDING,BUILDING,410011.371N,0284734.756E,294.8,44.29,NO INFO,,NO,,,,,
LTBA5261,BUILDING,BUILDING,410011.844N,0284735.700E,316.1,63.97,NO INFO,,NO,,,,,
LTBA5262,BUILDING,BUILDING,410011.777N,0284735.218E,315.9,63.97,NO INFO,,NO,,,,,
LTBA5263,BUILDING,BUILDING,410011.707N,0284734.746E,276.6,24.60,NO INFO,,NO,,,,,
LTBA5264,BUILDING,BUILDING,410011.353N,0284735.742E,275.4,24.60,NO INFO,,NO,,,,,
LTBA5265,BUILDING,BUILDING,410011.352N,0284735.319E,294.8,44.29,NO INFO,,NO,,,,,
LTBA5266,BUILDING,BUILDING,410011.351N,0284736.172E,285.7,34.44,NO INFO,,NO,,,,,
LTBA5267,BUILDING,BUILDING,410011.371N,0284736.572E,286.5,34.44,NO INFO,,NO,,,,,
LTBA5268,BUILDING,BUILDING,410011.392N,0284737.054E,276.7,24.60,NO INFO,,NO,,,,,
LTBA5269,BUILDING,BUILDING,410012.416N,0284734.729E,317.2,63.97,NO INFO,,NO,,,,,
LTBA5270,BUILDING,BUILDING,410012.572N,0284735.457E,318.1,63.97,NO INFO,,NO,,,,,
LTBA5271,BUILDING,BUILDING,410012.505N,0284735.104E,308.3,54.13,NO INFO,,NO,,,,,
LTBA5272,BUILDING,BUILDING,410012.809N,0284736.674E,308.9,54.13,NO INFO,,NO,,,,,
LTBA5273,BUILDING,BUILDING,410012.714N,0284736.065E,308.8,54.13,NO INFO,,NO,,,,,
LTBA5274,BUILDING,BUILDING,410012.928N,0284737.045E,299.3,44.29,NO INFO,,NO,,,,,
LTBA5275,BUILDING,BUILDING,410013.820N,0284735.894E,331.9,73.81,NO INFO,,NO,,,,,
LTBA5276,BUILDING,BUILDING,410014.396N,0284736.000E,324.4,63.97,NO INFO,,NO,,,,,
LTBA5277,BUILDING,BUILDING,410014.918N,0284736.102E,326.2,63.97,NO INFO,,NO,,,,,
LTBA5278,BUILDING,BUILDING,410015.830N,0284736.254E,329.4,63.97,NO INFO,,NO,,,,,
LTBA5279,BUILDING,BUILDING,410016.668N,0284736.509E,331.0,63.97,NO INFO,,NO,,,,,
LTBA5280,BUILDING,BUILDING,410017.162N,0284736.924E,331.6,63.97,NO INFO,,NO,,,,,
LTBA5281,BUILDING,BUILDING,410017.211N,0284736.401E,322.7,54.13,NO INFO,,NO,,,,,
LTBA5282,BUILDING,BUILDING,410015.680N,0284736.781E,328.9,63.97,NO INFO,,NO,,,,,
LTBA5283,BUILDING,BUILDING,410015.008N,0284736.678E,336.7,73.81,NO INFO,,NO,,,,,
LTBA5284,BUILDING,BUILDING,410013.778N,0284736.416E,301.6,44.29,NO INFO,,NO,,,,,
LTBA5285,BUILDING,BUILDING,410015.309N,0284736.156E,308.2,44.29,NO INFO,,NO,,,,,
LTBA5286,BUILDING,BUILDING,410016.212N,0284736.310E,310.6,44.29,NO INFO,,NO,,,,,
LTBA5287,BUILDING,BUILDING,410016.254N,0284736.871E,300.6,34.44,NO INFO,,NO,,,,,
LTBA5288,BUILDING,BUILDING,410014.474N,0284736.551E,285.8,24.60,NO INFO,,NO,,,,,
LTBA5289,BUILDING,BUILDING,410014.672N,0284736.083E,276.5,14.76,NO INFO,,NO,,,,,
LTBA5290,BUILDING,BUILDING,410016.802N,0284735.355E,341.8,73.81,NO INFO,,NO,,,,,
LTBA5291,BUILDING,BUILDING,410016.429N,0284735.316E,350.8,83.66,NO INFO,,NO,,,,,
LTBA5292,BUILDING,BUILDING,410016.210N,0284735.289E,349.9,83.66,NO INFO,,NO,,,,,
LTBA5293,BUILDING,BUILDING,410015.712N,0284735.226E,348.5,83.66,NO INFO,,NO,,,,,
LTBA5294,BUILDING,BUILDING,410017.330N,0284735.533E,323.3,54.13,NO INFO,,NO,,,,,
LTBA5295,BUILDING,BUILDING,410015.165N,0284735.175E,327.1,63.97,NO INFO,,NO,,,,,
LTBA5296,BUILDING,BUILDING,410014.917N,0284735.143E,326.0,63.97,NO INFO,,NO,,,,,
LTBA5297,BUILDING,BUILDING,410014.542N,0284735.105E,295.4,34.44,NO INFO,,NO,,,,,
LTBA5298,BUILDING,BUILDING,410013.480N,0284734.959E,311.0,54.13,NO INFO,,NO,,,,,
LTBA5299,BUILDING,BUILDING,410013.264N,0284734.171E,300.1,44.29,NO INFO,,NO,,,,,
LTBA5300,BUILDING,BUILDING,410013.314N,0284734.546E,290.2,34.44,NO INFO,,NO,,,,,
LTBA5301,BUILDING,BUILDING,410013.885N,0284734.305E,331.8,73.81,NO INFO,,NO,,,,,
LTBA5302,BUILDING,BUILDING,410014.457N,0284734.379E,323.6,63.97,NO INFO,,NO,,,,,
LTBA5303,BUILDING,BUILDING,410015.164N,0284734.440E,317.0,54.13,NO INFO,,NO,,,,,
LTBA5304,BUILDING,BUILDING,410015.526N,0284734.521E,347.7,83.66,NO INFO,,NO,,,,,
LTBA5305,BUILDING,BUILDING,410014.900N,0284734.408E,315.5,54.13,NO INFO,,NO,,,,,
LTBA5306,BUILDING,BUILDING,410015.992N,0284734.519E,329.8,63.97,NO INFO,,NO,,,,,
LTBA5307,BUILDING,BUILDING,410016.965N,0284734.589E,332.4,63.97,NO INFO,,NO,,,,,
LTBA5308,BUILDING,BUILDING,410016.627N,0284734.559E,331.5,63.97,NO INFO,,NO,,,,,
LTBA5309,BUILDING,BUILDING,410016.376N,0284734.539E,320.9,54.13,NO INFO,,NO,,,,,
LTBA5310,BUILDING,BUILDING,410017.434N,0284734.467E,333.6,63.97,NO INFO,,NO,,,,,
LTBA5311,BUILDING,BUILDING,410017.401N,0284734.832E,333.6,63.97,NO INFO,,NO,,,,,
LTBA5312,BUILDING,BUILDING,410017.374N,0284735.171E,294.2,24.60,NO INFO,,NO,,,,,
LTBA5313,BUILDING,BUILDING,410018.566N,0284734.830E,315.2,44.29,NO INFO,,NO,,,,,
LTBA5314,BUILDING,BUILDING,410018.638N,0284734.045E,316.0,44.29,NO INFO,,NO,,,,,
LTBA5315,BUILDING,BUILDING,410018.452N,0284734.040E,305.9,34.44,NO INFO,,NO,,,,,
LTBA5316,BUILDING,BUILDING,410018.168N,0284734.100E,315.0,44.29,NO INFO,,NO,,,,,
LTBA5317,BUILDING,BUILDING,410018.026N,0284736.280E,343.1,73.81,NO INFO,,NO,,,,,
LTBA5318,BUILDING,BUILDING,410018.625N,0284736.057E,324.5,54.13,NO INFO,,NO,,,,,
LTBA5319,BUILDING,BUILDING,410018.585N,0284736.375E,324.4,54.13,NO INFO,,NO,,,,,
LTBA5320,BUILDING,BUILDING,410018.643N,0284735.677E,314.7,44.29,NO INFO,,NO,,,,,
LTBA5321,BUILDING,BUILDING,410018.887N,0284735.192E,315.7,44.29,NO INFO,,NO,,,,,
LTBA5322,BUILDING,BUILDING,410019.073N,0284735.423E,286.6,14.76,NO INFO,,NO,,,,,
LTBA5323,BUILDING,BUILDING,410018.129N,0284735.192E,334.2,63.97,NO INFO,,NO,,,,,
LTBA5324,BUILDING,BUILDING,410018.076N,0284734.799E,314.9,44.29,NO INFO,,NO,,,,,
LTBA5325,BUILDING,BUILDING,410018.096N,0284735.543E,304.6,34.44,NO INFO,,NO,,,,,
LTBA5326,BUILDING,BUILDING,410018.047N,0284735.906E,304.3,34.44,NO INFO,,NO,,,,,
LTBA5327,BUILDING,BUILDING,410018.949N,0284734.063E,326.4,54.13,NO INFO,,NO,,,,,
LTBA5328,BUILDING,BUILDING,410018.439N,0284737.206E,313.1,44.29,NO INFO,,NO,,,,,
LTBA5329,BUILDING,BUILDING,410019.593N,0284734.487E,348.0,73.81,NO INFO,,NO,,,,,
LTBA5330,BUILDING,BUILDING,410019.564N,0284733.996E,338.2,63.97,NO INFO,,NO,,,,,
LTBA5331,BUILDING,BUILDING,410020.568N,0284734.101E,350.7,73.81,NO INFO,,NO,,,,,
LTBA5332,BUILDING,BUILDING,410019.997N,0284734.091E,320.2,44.29,NO INFO,,NO,,,,,
LTBA5333,BUILDING,BUILDING,410020.278N,0284734.053E,330.3,54.13,NO INFO,,NO,,,,,
LTBA5334,BUILDING,BUILDING,410021.147N,0284734.098E,323.5,44.29,NO INFO,,NO,,,,,
LTBA5335,BUILDING,BUILDING,410020.856N,0284734.063E,332.3,54.13,NO INFO,,NO,,,,,
LTBA5336,BUILDING,BUILDING,410021.784N,0284734.047E,323.7,44.29,NO INFO,,NO,,,,,
LTBA5337,BUILDING,BUILDING,410021.804N,0284734.486E,313.2,34.44,NO INFO,,NO,,,,,
LTBA5338,BUILDING,BUILDING,410021.433N,0284734.095E,294.1,14.76,NO INFO,,NO,,,,,
LTBA5339,BUILDING,BUILDING,410021.131N,0284734.889E,323.1,44.29,NO INFO,,NO,,,,,
LTBA5340,BUILDING,BUILDING,410021.422N,0284734.934E,323.4,44.29,NO INFO,,NO,,,,,
LTBA5341,BUILDING,BUILDING,410020.838N,0284734.846E,312.4,34.44,NO INFO,,NO,,,,,
LTBA5342,BUILDING,BUILDING,410019.979N,0284734.907E,330.0,54.13,NO INFO,,NO,,,,,
LTBA5343,BUILDING,BUILDING,410020.254N,0284734.885E,310.5,34.44,NO INFO,,NO,,,,,
LTBA5344,BUILDING,BUILDING,410020.546N,0284734.936E,301.1,24.60,NO INFO,,NO,,,,,
LTBA5345,BUILDING,BUILDING,410020.260N,0284735.850E,318.9,44.29,NO INFO,,NO,,,,,
LTBA5346,BUILDING,BUILDING,410019.920N,0284735.855E,317.7,44.29,NO INFO,,NO,,,,,
LTBA5347,BUILDING,BUILDING,410019.225N,0284736.300E,335.8,63.97,NO INFO,,NO,,,,,
LTBA5348,BUILDING,BUILDING,410019.551N,0284735.852E,307.0,34.44,NO INFO,,NO,,,,,
LTBA5349,BUILDING,BUILDING,410019.482N,0284736.407E,316.9,44.29,NO INFO,,NO,,,,,
LTBA5350,BUILDING,BUILDING,410020.553N,0284735.828E,310.0,34.44,NO INFO,,NO,,,,,
LTBA5351,BUILDING,BUILDING,410021.773N,0284735.835E,332.1,54.13,NO INFO,,NO,,,,,
LTBA5352,BUILDING,BUILDING,410021.428N,0284735.841E,312.1,34.44,NO INFO,,NO,,,,,
LTBA5353,BUILDING,BUILDING,410021.135N,0284735.840E,311.0,34.44,NO INFO,,NO,,,,,
LTBA5354,BUILDING,BUILDING,410020.843N,0284735.845E,300.5,24.60,NO INFO,,NO,,,,,
LTBA5355,BUILDING,BUILDING,410021.798N,0284734.966E,332.5,54.13,NO INFO,,NO,,,,,
LTBA5356,BUILDING,BUILDING,410021.144N,0284729.997E,349.2,73.81,NO INFO,,NO,,,,,
LTBA5357,BUILDING,BUILDING,410021.883N,0284729.239E,339.2,63.97,NO INFO,,NO,,,,,
LTBA5358,BUILDING,BUILDING,410021.870N,0284729.752E,339.9,63.97,NO INFO,,NO,,,,,
LTBA5359,BUILDING,BUILDING,410021.858N,0284730.181E,320.5,44.29,NO INFO,,NO,,,,,
LTBA5360,BUILDING,BUILDING,410021.852N,0284730.520E,320.7,44.29,NO INFO,,NO,,,,,
LTBA5361,BUILDING,BUILDING,410021.825N,0284731.576E,331.8,54.13,NO INFO,,NO,,,,,
LTBA5362,BUILDING,BUILDING,410021.843N,0284731.195E,321.7,44.29,NO INFO,,NO,,,,,
LTBA5363,BUILDING,BUILDING,410021.846N,0284730.859E,311.2,34.44,NO INFO,,NO,,,,,
LTBA5364,BUILDING,BUILDING,410021.892N,0284728.806E,338.6,63.97,NO INFO,,NO,,,,,
LTBA5365,BUILDING,BUILDING,410021.901N,0284728.463E,318.6,44.29,NO INFO,,NO,,,,,
LTBA5366,BUILDING,BUILDING,410021.917N,0284728.038E,298.3,24.60,NO INFO,,NO,,,,,
LTBA5367,BUILDING,BUILDING,410021.563N,0284732.448E,331.8,54.13,NO INFO,,NO,,,,,
LTBA5368,BUILDING,BUILDING,410021.848N,0284732.505E,332.2,54.13,NO INFO,,NO,,,,,
LTBA5369,BUILDING,BUILDING,410021.453N,0284733.144E,331.9,54.13,NO INFO,,NO,,,,,
LTBA5370,BUILDING,BUILDING,410019.999N,0284733.145E,330.1,54.13,NO INFO,,NO,,,,,
LTBA5371,BUILDING,BUILDING,410020.295N,0284733.146E,330.5,54.13,NO INFO,,NO,,,,,
LTBA5372,BUILDING,BUILDING,410020.880N,0284733.112E,331.6,54.13,NO INFO,,NO,,,,,
LTBA5373,BUILDING,BUILDING,410020.587N,0284733.141E,321.4,44.29,NO INFO,,NO,,,,,
LTBA5374,BUILDING,BUILDING,410019.485N,0284732.533E,329.1,54.13,NO INFO,,NO,,,,,
LTBA5375,BUILDING,BUILDING,410019.411N,0284732.015E,319.9,44.29,NO INFO,,NO,,,,,
LTBA5376,BUILDING,BUILDING,410019.517N,0284733.159E,319.0,44.29,NO INFO,,NO,,,,,
LTBA5377,BUILDING,BUILDING,410020.530N,0284732.416E,331.0,54.13,NO INFO,,NO,,,,,
LTBA5378,BUILDING,BUILDING,410020.274N,0284732.434E,320.6,44.29,NO INFO,,NO,,,,,
LTBA5379,BUILDING,BUILDING,410021.305N,0284732.457E,312.0,34.44,NO INFO,,NO,,,,,
LTBA5380,BUILDING,BUILDING,410020.788N,0284732.460E,311.6,34.44,NO INFO,,NO,,,,,
LTBA5381,BUILDING,BUILDING,410021.047N,0284732.440E,311.8,34.44,NO INFO,,NO,,,,,
LTBA5382,BUILDING,BUILDING,410021.169N,0284733.123E,321.9,44.29,NO INFO,,NO,,,,,
LTBA5383,BUILDING,BUILDING,410021.806N,0284733.146E,312.7,34.44,NO INFO,,NO,,,,,
LTBA5384,BUILDING,BUILDING,410019.298N,0284730.462E,326.9,54.13,NO INFO,,NO,,,,,
LTBA5385,BUILDING,BUILDING,410019.381N,0284731.671E,310.1,34.44,NO INFO,,NO,,,,,
LTBA5386,BUILDING,BUILDING,410019.343N,0284731.290E,308.1,34.44,NO INFO,,NO,,,,,
LTBA5387,BUILDING,BUILDING,410019.292N,0284730.868E,307.6,34.44,NO INFO,,NO,,,,,
LTBA5388,BUILDING,BUILDING,410019.301N,0284730.083E,316.9,44.29,NO INFO,,NO,,,,,
LTBA5389,BUILDING,BUILDING,410019.299N,0284729.712E,316.5,44.29,NO INFO,,NO,,,,,
LTBA5390,BUILDING,BUILDING,410019.468N,0284728.098E,323.6,54.13,NO INFO,,NO,,,,,
LTBA5391,BUILDING,BUILDING,410019.308N,0284729.358E,306.3,34.44,NO INFO,,NO,,,,,
LTBA5392,BUILDING,BUILDING,410019.306N,0284729.011E,306.1,34.44,NO INFO,,NO,,,,,
LTBA5393,BUILDING,BUILDING,410019.203N,0284728.103E,303.2,34.44,NO INFO,,NO,,,,,
LTBA5394,BUILDING,BUILDING,410019.302N,0284728.623E,305.5,34.44,NO INFO,,NO,,,,,
LTBA5395,BUILDING,BUILDING,410019.897N,0284729.640E,337.5,63.97,NO INFO,,NO,,,,,
LTBA5396,BUILDING,BUILDING,410019.921N,0284729.122E,326.8,54.13,NO INFO,,NO,,,,,
LTBA5397,BUILDING,BUILDING,410019.911N,0284728.776E,306.8,34.44,NO INFO,,NO,,,,,
LTBA5398,BUILDING,BUILDING,410019.895N,0284728.408E,295.9,24.60,NO INFO,,NO,,,,,
LTBA5399,BUILDING,BUILDING,410019.880N,0284730.501E,328.4,54.13,NO INFO,,NO,,,,,
LTBA5400,BUILDING,BUILDING,410019.881N,0284730.158E,318.2,44.29,NO INFO,,NO,,,,,
LTBA5401,BUILDING,BUILDING,410019.859N,0284731.185E,338.8,63.97,NO INFO,,NO,,,,,
LTBA5402,BUILDING,BUILDING,410019.868N,0284730.841E,318.7,44.29,NO INFO,,NO,,,,,
LTBA5403,BUILDING,BUILDING,410019.879N,0284731.587E,330.7,54.13,NO INFO,,NO,,,,,
LTBA5404,BUILDING,BUILDING,410020.598N,0284731.572E,340.4,63.97,NO INFO,,NO,,,,,
LTBA5405,BUILDING,BUILDING,410020.620N,0284730.835E,319.8,44.29,NO INFO,,NO,,,,,
LTBA5406,BUILDING,BUILDING,410020.614N,0284731.178E,330.1,54.13,NO INFO,,NO,,,,,
LTBA5407,BUILDING,BUILDING,410020.644N,0284729.467E,328.4,54.13,NO INFO,,NO,,,,,
LTBA5408,BUILDING,BUILDING,410020.634N,0284729.810E,328.7,54.13,NO INFO,,NO,,,,,
LTBA5409,BUILDING,BUILDING,410020.624N,0284730.325E,319.4,44.29,NO INFO,,NO,,,,,
LTBA5410,BUILDING,BUILDING,410020.671N,0284728.438E,326.8,54.13,NO INFO,,NO,,,,,
LTBA5411,BUILDING,BUILDING,410020.662N,0284728.778E,327.1,54.13,NO INFO,,NO,,,,,
LTBA5412,BUILDING,BUILDING,410020.656N,0284729.119E,317.9,44.29,NO INFO,,NO,,,,,
LTBA5413,BUILDING,BUILDING,410021.177N,0284728.463E,327.5,54.13,NO INFO,,NO,,,,,
LTBA5414,BUILDING,BUILDING,410021.246N,0284728.042E,326.9,54.13,NO INFO,,NO,,,,,
LTBA5415,BUILDING,BUILDING,410020.950N,0284728.016E,306.8,34.44,NO INFO,,NO,,,,,
LTBA5416,BUILDING,BUILDING,410020.638N,0284728.037E,306.3,34.44,NO INFO,,NO,,,,,
LTBA5417,BUILDING,BUILDING,410021.164N,0284729.490E,329.1,54.13,NO INFO,,NO,,,,,
LTBA5418,BUILDING,BUILDING,410021.156N,0284729.147E,328.5,54.13,NO INFO,,NO,,,,,
LTBA5419,BUILDING,BUILDING,410021.176N,0284728.806E,318.3,44.29,NO INFO,,NO,,,,,
LTBA5420,BUILDING,BUILDING,410021.108N,0284731.571E,331.0,54.13,NO INFO,,NO,,,,,
LTBA5421,BUILDING,BUILDING,410021.113N,0284731.200E,320.9,44.29,NO INFO,,NO,,,,,
LTBA5422,BUILDING,BUILDING,410021.118N,0284730.859E,320.4,44.29,NO INFO,,NO,,,,,
LTBA5423,BUILDING,BUILDING,410021.118N,0284730.515E,310.2,34.44,NO INFO,,NO,,,,,
LTBA5424,BUILDING,BUILDING,410019.148N,0284727.162E,330.5,63.97,NO INFO,,NO,,,,,
LTBA5425,BUILDING,BUILDING,410019.829N,0284727.133E,312.0,44.29,NO INFO,,NO,,,,,
LTBA5426,BUILDING,BUILDING,410019.492N,0284727.143E,311.6,44.29,NO INFO,,NO,,,,,
LTBA5427,BUILDING,BUILDING,410019.083N,0284726.656E,319.4,54.13,NO INFO,,NO,,,,,
LTBA5428,BUILDING,BUILDING,410019.525N,0284726.503E,310.7,44.29,NO INFO,,NO,,,,,
LTBA5429,BUILDING,BUILDING,410019.983N,0284726.465E,301.2,34.44,NO INFO,,NO,,,,,
LTBA5430,BUILDING,BUILDING,410020.996N,0284726.392E,322.9,54.13,NO INFO,,NO,,,,,
LTBA5431,BUILDING,BUILDING,410020.741N,0284726.390E,321.3,54.13,NO INFO,,NO,,,,,
LTBA5432,BUILDING,BUILDING,410021.435N,0284726.337E,304.4,34.44,NO INFO,,NO,,,,,
LTBA5433,BUILDING,BUILDING,410021.890N,0284726.264E,304.8,34.44,NO INFO,,NO,,,,,
LTBA5434,BUILDING,BUILDING,410021.139N,0284727.096E,335.0,63.97,NO INFO,,NO,,,,,
LTBA5435,BUILDING,BUILDING,410021.522N,0284727.086E,325.3,54.13,NO INFO,,NO,,,,,
LTBA5436,BUILDING,BUILDING,410021.936N,0284727.009E,315.8,44.29,NO INFO,,NO,,,,,
LTBA5437,BUILDING,BUILDING,410020.620N,0284727.118E,323.4,54.13,NO INFO,,NO,,,,,
LTBA5438,BUILDING,BUILDING,410020.882N,0284727.114E,314.1,44.29,NO INFO,,NO,,,,,
LTBA5439,BUILDING,BUILDING,410020.314N,0284727.090E,322.3,54.13,NO INFO,,NO,,,,,
LTBA5440,BUILDING,BUILDING,410021.596N,0284725.334E,321.8,54.13,NO INFO,,NO,,,,,
LTBA5441,BUILDING,BUILDING,410021.204N,0284725.378E,321.0,54.13,NO INFO,,NO,,,,,
LTBA5442,BUILDING,BUILDING,410020.742N,0284725.432E,320.7,54.13,NO INFO,,NO,,,,,
LTBA5443,BUILDING,BUILDING,410019.735N,0284725.480E,319.2,54.13,NO INFO,,NO,,,,,
LTBA5444,BUILDING,BUILDING,410020.023N,0284725.550E,319.8,54.13,NO INFO,,NO,,,,,
LTBA5445,BUILDING,BUILDING,410020.370N,0284725.494E,300.8,34.44,NO INFO,,NO,,,,,
LTBA5446,BUILDING,BUILDING,410019.504N,0284725.483E,308.9,44.29,NO INFO,,NO,,,,,
LTBA5447,BUILDING,BUILDING,410018.975N,0284725.599E,307.7,44.29,NO INFO,,NO,,,,,
LTBA5448,BUILDING,BUILDING,410019.279N,0284725.552E,298.4,34.44,NO INFO,,NO,,,,,
LTBA5449,BUILDING,BUILDING,410019.981N,0284724.898E,298.9,34.44,NO INFO,,NO,,,,,
