Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group
LTFJ335,TREE,TREE,405452.30N,0292402.81E,722.28,27.13,NO,,NO
LTFJ336,TREE,TREE,405447.30N,0292404.80E,699.31,25.67,NO,,NO
LTFJ337,TREE,TREE,405504.20N,0292422.37E,578.31,22.71,NO,,NO
LTFJ338,TREE,TREE,405454.80N,0292429.72E,571.29,49.61,NO,,NO
LTFJ339,TREE,TREE,405450.82N,0292429.21E,597.70,71.79,NO,,NO
LTFJ340,TREE,TREE,405504.37N,0292408.06E,645.21,42.49,NO,,NO
LTFJ341,TREE,TREE,405459.19N,0292403.20E,659.97,15.96,NO,,NO
LTFJ342,TREE,TREE,405458.19N,0292415.99E,659.71,19.44,NO,,NO
LTFJ343,TREE,TREE,405453.51N,0292411.23E,642.75,12.87,NO,,NO
LTFJ344,TREE,TREE,405521.53N,0292449.81E,646.75,55.71,NO,,NO
LTFJ345,TREE,TREE,405516.95N,0292456.94E,620.63,23.04,NO,,NO
LTFJ346,TREE,TREE,405513.62N,0292507.26E,670.31,50.90,NO,,NO
LTFJ347,TREE,TREE,405518.31N,0292451.89E,616.34,29.01,NO,,NO
LTFJ348,TREE,TREE,405528.44N,0292450.30E,682.94,30.84,NO,,NO
LTFJ349,TREE,TREE,405523.37N,0292459.68E,692.39,12.43,NO,,NO
LTFJ350,TREE,TREE,405527.86N,0292504.76E,752.10,38.15,NO,,NO
LTFJ351,TREE,TREE,405513.86N,0292442.47E,635.07,30.01,NO,,NO
LTFJ352,TREE,TREE,405514.68N,0292435.67E,594.29,19.61,NO,,NO
LTFJ353,TREE,TREE,405521.09N,0292423.58E,552.39,15.02,NO,,NO
LTFJ354,TREE,TREE,405532.70N,0292440.72E,639.37,19.19,NO,,NO
LTFJ355,TREE,TREE,405532.21N,0292424.37E,588.12,37.13,NO,,NO
LTFJ356,TREE,TREE,405523.75N,0292434.74E,645.41,45.20,NO,,NO
LTFJ357,TREE,TREE,405507.61N,0292436.69E,579.06,18.44,NO,,NO
LTFJ358,TREE,TREE,405527.33N,0292439.39E,659.61,21.49,NO,,NO
LTFJ359,TREE,TREE,405527.58N,0292439.17E,659.61,24.82,NO,,NO
LTFJ360,TREE,TREE,405524.24N,0292429.68E,590.71,22.81,NO,,NO
LTFJ361,TREE,TREE,405509.38N,0292413.35E,635.33,12.02,NO,,NO
LTFJ362,TREE,TREE,405513.67N,0292410.94E,613.68,25.85,NO,,NO
LTFJ363,TREE,TREE,405518.47N,0292405.79E,550.09,28.19,NO,,NO
LTFJ364,TREE,TREE,405515.48N,0292623.53E,691.47,40.97,NO,,NO
LTFJ365,TREE,TREE,405523.15N,0292636.70E,689.17,25.58,NO,,NO
LTFJ366,TREE,TREE,405535.68N,0292431.25E,648.39,61.52,NO,,NO
LTFJ367,TREE,TREE,405503.79N,0292444.82E,632.84,31.19,NO,,NO
LTFJ368,TREE,TREE,405453.02N,0292437.65E,621.52,24.38,NO,,NO
LTFJ369,TREE,TREE,405500.65N,0292424.07E,602.00,11.02,NO,,NO
LTFJ370,TREE,TREE,405458.20N,0292439.07E,602.56,70.87,NO,,NO
LTFJ371,TREE,TREE,405520.89N,0292432.62E,621.72,44.70,NO,,NO
LTFJ372,TREE,TREE,405500.57N,0292512.87E,705.68,16.67,NO,,NO
LTFJ373,TREE,TREE,405518.53N,0292514.41E,697.64,44.74,NO,,NO
LTFJ374,TREE,TREE,405507.44N,0292527.33E,757.35,14.18,NO,,NO
LTFJ375,TREE,TREE,405456.85N,0292451.00E,616.20,20.53,NO,,NO
LTFJ376,TREE,TREE,405456.84N,0292502.29E,652.36,6.06,NO,,NO
LTFJ377,TREE,TREE,405500.45N,0292500.60E,664.86,34.72,NO,,NO
LTFJ378,TREE,TREE,405507.69N,0292502.74E,723.56,14.86,NO,,NO
LTFJ379,TREE,TREE,405528.87N,0292511.96E,794.69,36.45,NO,,NO
LTFJ380,TREE,TREE,405507.81N,0292520.73E,749.02,38.59,NO,,NO
LTFJ381,TREE,TREE,405514.69N,0292512.52E,680.71,42.65,NO,,NO
LTFJ382,TREE,TREE,405541.33N,0292338.23E,553.96,17.69,NO,,NO
LTFJ383,TREE,TREE,405541.01N,0292347.56E,584.67,25.27,NO,,NO
LTFJ384,TREE,TREE,405623.06N,0292355.73E,616.70,59.68,NO,,NO
LTFJ385,TREE,TREE,405619.82N,0292350.34E,628.44,74.73,NO,,NO
LTFJ386,TREE,TREE,405445.58N,0292413.15E,648.26,36.41,NO,,NO
LTFJ387,TREE,TREE,405557.07N,0292333.66E,557.84,19.40,NO,,NO
LTFJ388,TREE,TREE,405557.89N,0292317.87E,540.91,17.85,NO,,NO
LTFJ389,TREE,TREE,405617.32N,0292317.16E,542.91,15.80,NO,,NO
LTFJ390,TREE,TREE,405535.30N,0292343.14E,632.77,29.28,NO,,NO
LTFJ391,TREE,TREE,405608.32N,0292350.60E,597.60,45.30,NO,,NO
LTFJ392,TREE,TREE,405512.83N,0292523.05E,724.48,38.10,NO,,NO
LTFJ393,TREE,TREE,405510.72N,0292454.28E,676.25,40.69,NO,,NO
LTFJ394,TREE,TREE,405524.12N,0292518.93E,752.76,69.38,NO,,NO
LTFJ395,TREE,TREE,405522.46N,0292523.73E,742.72,35.48,NO,,NO
LTFJ396,TREE,TREE,405526.43N,0292528.05E,767.98,20.36,NO,,NO
LTFJ397,TREE,TREE,405522.77N,0292513.84E,732.38,18.22,NO,,NO
LTFJ398,TREE,TREE,405441.00N,0292312.03E,730.65,37.49,NO,,NO
LTFJ399,TREE,TREE,405623.68N,0292433.34E,644.68,15.18,NO,,NO
LTFJ400,TREE,TREE,405625.29N,0292425.24E,627.16,20.84,NO,,NO
LTFJ401,TREE,TREE,405618.13N,0292434.34E,626.01,32.10,NO,,NO
LTFJ402,TREE,TREE,405437.39N,0292310.38E,723.49,37.76,NO,,NO
LTFJ403,TREE,TREE,405615.26N,0292450.20E,637.20,21.02,NO,,NO
LTFJ404,TREE,TREE,405616.26N,0292500.10E,624.87,19.72,NO,,NO
LTFJ405,TREE,TREE,405630.13N,0292404.75E,610.23,24.87,NO,,NO
LTFJ406,TREE,TREE,405612.40N,0292446.33E,640.94,31.41,NO,,NO
LTFJ407,TREE,TREE,405606.45N,0292458.63E,676.25,24.35,NO,,NO
LTFJ408,TREE,TREE,405556.00N,0292458.33E,685.14,21.60,NO,,NO
LTFJ409,TREE,TREE,405557.66N,0292504.66E,658.46,27.92,NO,,NO
LTFJ410,TREE,TREE,405556.71N,0292452.60E,696.06,19.78,NO,,NO
LTFJ411,TREE,TREE,405601.59N,0292454.03E,690.32,19.58,NO,,NO
LTFJ412,TREE,TREE,405600.41N,0292449.10E,688.03,21.73,NO,,NO
LTFJ413,TREE,TREE,405626.75N,0292407.22E,624.01,46.35,NO,,NO
LTFJ414,TREE,TREE,405618.35N,0292421.90E,625.72,30.60,NO,,NO
LTFJ415,TREE,TREE,405621.62N,0292416.52E,635.50,32.33,NO,,NO
LTFJ416,TREE,TREE,405621.44N,0292428.51E,661.91,37.51,NO,,NO
LTFJ417,TREE,TREE,405616.27N,0292430.08E,668.50,25.10,NO,,NO
LTFJ418,TREE,TREE,405615.36N,0292419.78E,624.28,31.60,NO,,NO
LTFJ419,TREE,TREE,405625.80N,0292412.89E,619.98,25.40,NO,,NO
LTFJ420,TREE,TREE,405426.22N,0292245.10E,580.08,83.31,NO,,NO
LTFJ421,TREE,TREE,405432.48N,0292304.67E,692.49,36.29,NO,,NO
LTFJ422,TREE,TREE,405432.73N,0292255.88E,648.26,26.70,NO,,NO
LTFJ423,TREE,TREE,405433.77N,0292314.43E,714.31,32.93,NO,,NO
LTFJ424,TREE,TREE,405437.13N,0292257.62E,687.30,31.93,NO,,NO
LTFJ425,TREE,TREE,405538.06N,0292500.64E,764.24,34.37,NO,,NO
LTFJ426,TREE,TREE,405534.96N,0292507.15E,777.17,34.41,NO,,NO
LTFJ427,TREE,TREE,405548.54N,0292453.43E,758.21,19.98,NO,,NO
LTFJ428,TREE,TREE,405551.93N,0292512.84E,649.28,36.64,NO,,NO
LTFJ429,TREE,TREE,405549.26N,0292520.55E,681.99,16.22,NO,,NO
LTFJ430,TREE,TREE,405540.91N,0292506.55E,720.31,43.99,NO,,NO
LTFJ431,TREE,TREE,405542.30N,0292457.50E,740.42,11.97,NO,,NO
LTFJ432,TREE,TREE,405533.17N,0292453.98E,724.35,25.17,NO,,NO
LTFJ433,TREE,TREE,405611.73N,0292416.34E,627.88,23.36,NO,,NO
LTFJ434,TREE,TREE,405610.95N,0292408.61E,610.07,14.16,NO,,NO
LTFJ435,TREE,TREE,405611.41N,0292408.21E,610.07,18.91,NO,,NO
LTFJ436,TREE,TREE,405610.62N,0292402.28E,610.66,59.65,NO,,NO
LTFJ437,TREE,TREE,405551.91N,0292506.10E,674.97,18.00,NO,,NO
LTFJ438,TREE,TREE,405613.82N,0292404.66E,608.36,39.43,NO,,NO
LTFJ439,TREE,TREE,405605.37N,0292415.47E,669.52,17.11,NO,,NO
LTFJ440,TREE,TREE,405551.70N,0292501.39E,696.79,36.00,NO,,NO
LTFJ441,TREE,TREE,405559.71N,0292508.34E,631.76,30.44,NO,,NO
LTFJ442,TREE,TREE,405558.64N,0292515.94E,668.80,37.07,NO,,NO
LTFJ443,TREE,TREE,405600.63N,0292522.36E,671.65,14.72,NO,,NO
LTFJ444,TREE,TREE,405606.63N,0292519.73E,652.43,29.01,NO,,NO
LTFJ445,TREE,TREE,405602.12N,0292529.08E,711.29,14.05,NO,,NO
LTFJ446,TREE,TREE,405554.20N,0292526.27E,712.99,18.42,NO,,NO
LTFJ447,TREE,TREE,405531.20N,0292524.39E,769.85,24.94,NO,,NO
LTFJ448,TREE,TREE,405555.41N,0292519.24E,698.66,17.43,NO,,NO
LTFJ449,TREE,TREE,405614.01N,0292509.21E,645.54,20.68,NO,,NO
LTFJ450,TREE,TREE,405610.92N,0292503.93E,660.33,25.32,NO,,NO
LTFJ451,TREE,TREE,405610.65N,0292451.54E,644.81,23.76,NO,,NO
LTFJ452,TREE,TREE,405601.58N,0292503.85E,659.74,21.46,NO,,NO
LTFJ453,TREE,TREE,405540.86N,0292521.23E,707.25,39.97,NO,,NO
LTFJ454,TREE,TREE,405538.99N,0292516.65E,737.70,68.40,NO,,NO
LTFJ455,TREE,TREE,405534.42N,0292522.30E,774.15,28.72,NO,,NO
LTFJ456,TREE,TREE,405503.56N,0292341.07E,632.84,77.29,NO,,NO
LTFJ457,TREE,TREE,405459.68N,0292338.23E,651.51,75.67,NO,,NO
LTFJ458,TREE,TREE,405506.64N,0292358.84E,624.24,6.94,NO,,NO
LTFJ459,TREE,TREE,405450.42N,0292340.36E,665.88,36.02,NO,,NO
LTFJ460,TREE,TREE,405447.83N,0292358.61E,712.08,37.02,NO,,NO
LTFJ461,TREE,TREE,405455.65N,0292340.99E,647.77,45.13,NO,,NO
LTFJ462,TREE,TREE,405500.30N,0292347.39E,654.66,19.20,NO,,NO
LTFJ463,TREE,TREE,405500.53N,0292347.16E,654.66,22.26,NO,,NO
LTFJ464,TREE,TREE,405446.18N,0292342.47E,677.36,18.80,NO,,NO
LTFJ465,TREE,TREE,405454.55N,0292350.10E,685.11,14.96,NO,,NO
LTFJ466,TREE,TREE,405453.33N,0292325.22E,691.90,18.60,NO,,NO
LTFJ467,TREE,TREE,405454.00N,0292319.39E,703.09,10.79,NO,,NO
LTFJ468,TREE,TREE,405459.71N,0292318.11E,712.01,37.94,NO,,NO
LTFJ469,TREE,TREE,405456.28N,0292332.86E,636.48,16.71,NO,,NO
LTFJ470,TREE,TREE,405446.39N,0292349.84E,691.70,35.23,NO,,NO
LTFJ471,TREE,TREE,405447.98N,0292319.69E,698.49,19.33,NO,,NO
LTFJ472,TREE,TREE,405504.43N,0292334.19E,620.14,16.44,NO,,NO
LTFJ473,TREE,TREE,405509.70N,0292318.49E,650.26,23.37,NO,,NO
LTFJ474,TREE,TREE,405508.31N,0292323.39E,653.44,34.00,NO,,NO
LTFJ475,TREE,TREE,405516.88N,0292314.21E,641.37,76.32,NO,,NO
LTFJ476,TREE,TREE,405519.44N,0292322.65E,645.11,81.50,NO,,NO
LTFJ477,TREE,TREE,405514.95N,0292330.24E,610.07,14.50,NO,,NO
LTFJ478,TREE,TREE,405514.89N,0292335.25E,626.15,19.16,NO,,NO
LTFJ479,TREE,TREE,405511.54N,0292326.48E,628.74,19.90,NO,,NO
LTFJ480,TREE,TREE,405522.16N,0292334.73E,657.15,37.53,NO,,NO
LTFJ481,TREE,TREE,405505.19N,0292235.50E,529.42,37.12,NO,,NO
LTFJ482,TREE,TREE,405530.54N,0292321.29E,592.12,21.56,NO,,NO
LTFJ483,TREE,TREE,405529.04N,0292326.30E,590.97,10.17,NO,,NO
LTFJ484,TREE,TREE,405528.37N,0292335.13E,650.13,30.77,NO,,NO
LTFJ485,TREE,TREE,405525.25N,0292319.03E,564.56,38.54,NO,,NO
LTFJ486,TREE,TREE,405518.77N,0292350.74E,572.90,52.35,NO,,NO
LTFJ487,TREE,TREE,405529.18N,0292359.40E,559.97,14.02,NO,,NO
LTFJ488,TREE,TREE,405508.43N,0292338.43E,595.24,10.26,NO,,NO
LTFJ489,TREE,TREE,405504.80N,0292351.27E,605.57,13.75,NO,,NO
LTFJ490,TREE,TREE,405512.69N,0292346.53E,562.00,40.12,NO,,NO
LTFJ491,TREE,TREE,405451.39N,0292353.82E,676.21,26.26,NO,,NO
LTFJ492,TREE,TREE,405520.32N,0292345.86E,572.34,21.17,NO,,NO
LTFJ493,TREE,TREE,405520.56N,0292329.60E,647.70,32.49,NO,,NO
LTFJ494,TREE,TREE,405514.67N,0292342.73E,593.14,10.68,NO,,NO
LTFJ495,TREE,TREE,405508.42N,0292350.54E,634.61,51.12,NO,,NO
LTFJ496,TREE,TREE,405512.15N,0292351.74E,592.42,15.76,NO,,NO
LTFJ497,TREE,TREE,405511.53N,0292356.33E,636.65,20.88,NO,,NO
LTFJ498,TREE,TREE,405527.00N,0292345.67E,598.03,19.55,NO,,NO
LTFJ499,TREE,TREE,405516.23N,0292353.90E,594.88,44.94,NO,,NO
LTFJ500,TREE,TREE,405522.25N,0292358.64E,606.62,33.96,NO,,NO
LTFJ501,TREE,TREE,405439.91N,0292238.42E,526.67,24.81,NO,,NO
LTFJ502,TREE,TREE,405441.92N,0292247.38E,641.24,78.44,NO,,NO
LTFJ503,TREE,TREE,405432.99N,0292239.62E,553.67,25.94,NO,,NO
LTFJ504,TREE,TREE,405434.58N,0292247.86E,614.83,29.08,NO,,NO
LTFJ505,TREE,TREE,405428.18N,0292249.46E,584.97,29.57,NO,,NO
LTFJ506,TREE,TREE,405435.70N,0292231.83E,493.10,46.89,NO,,NO
LTFJ507,TREE,TREE,405426.65N,0292233.13E,567.15,53.03,NO,,NO
LTFJ508,TREE,TREE,405436.10N,0292335.89E,751.32,45.68,NO,,NO
LTFJ509,TREE,TREE,405437.60N,0292322.48E,729.50,38.69,NO,,NO
LTFJ510,TREE,TREE,405502.07N,0292328.38E,668.08,48.03,NO,,NO
LTFJ511,TREE,TREE,405451.16N,0292330.64E,675.53,64.98,NO,,NO
LTFJ512,TREE,TREE,405435.85N,0292326.35E,732.68,49.67,NO,,NO
LTFJ513,TREE,TREE,405427.66N,0292237.99E,535.16,59.32,NO,,NO
LTFJ514,TREE,TREE,405443.19N,0292326.93E,695.93,47.24,NO,,NO
LTFJ515,TREE,TREE,405439.88N,0292351.72E,692.49,38.07,NO,,NO
LTFJ516,TREE,TREE,405441.78N,0292338.74E,697.34,12.15,NO,,NO
LTFJ517,TREE,TREE,405441.27N,0292331.19E,704.23,17.64,NO,,NO
LTFJ518,TREE,TREE,405443.52N,0292318.15E,697.64,19.15,NO,,NO
LTFJ519,TREE,TREE,405444.24N,0292354.13E,693.90,34.13,NO,,NO
LTFJ520,BUILDING,BUILDING,405452.54N,0292259.12E,566.43,4.60,NO,,NO
LTFJ521,BUILDING,BUILDING,405452.24N,0292302.53E,599.47,25.18,NO,,NO
LTFJ522,BUILDING,BUILDING,405452.49N,0292302.14E,599.47,25.38,NO,,NO
LTFJ523,BUILDING,BUILDING,405453.42N,0292300.50E,591.14,22.91,NO,,NO
LTFJ524,BUILDING,BUILDING,405453.76N,0292259.96E,591.14,23.52,NO,,NO
LTFJ525,BUILDING,BUILDING,405457.94N,0292253.92E,553.54,10.36,NO,,NO
LTFJ526,BUILDING,BUILDING,405519.84N,0292253.69E,554.69,12.91,NO,,NO
LTFJ527,BUILDING,BUILDING,405503.36N,0292303.02E,600.88,6.85,NO,,NO
LTFJ528,BUILDING,BUILDING,405459.11N,0292308.70E,625.88,5.54,NO,,NO
LTFJ529,BUILDING,BUILDING,405511.48N,0292311.95E,628.18,27.76,NO,,NO
LTFJ530,BUILDING,BUILDING,405511.58N,0292312.16E,628.18,27.76,NO,,NO
LTFJ531,BUILDING,BUILDING,405510.29N,0292313.38E,620.70,14.15,NO,,NO
LTFJ532,BUILDING,BUILDING,405511.39N,0292311.73E,628.18,27.76,NO,,NO
LTFJ533,BUILDING,BUILDING,405512.25N,0292310.87E,605.77,8.38,NO,,NO
LTFJ534,BUILDING,BUILDING,405453.09N,0292308.28E,623.72,6.17,NO,,NO
LTFJ535,BUILDING,BUILDING,405454.49N,0292309.05E,630.48,7.27,NO,,NO
LTFJ536,BUILDING,BUILDING,405456.65N,0292309.84E,653.71,6.68,NO,,NO
LTFJ537,BUILDING,BUILDING,405458.07N,0292312.62E,673.23,13.82,NO,,NO
LTFJ538,BUILDING,BUILDING,405456.82N,0292312.93E,675.53,11.63,NO,,NO
LTFJ539,BUILDING,BUILDING,405447.37N,0292304.25E,605.05,8.62,NO,,NO
LTFJ540,BUILDING,BUILDING,405447.29N,0292302.69E,626.31,32.44,NO,,NO
LTFJ541,BUILDING,BUILDING,405447.17N,0292310.19E,645.54,17.41,NO,,NO
LTFJ542,BUILDING,BUILDING,405448.88N,0292309.44E,619.12,7.46,NO,,NO
LTFJ543,BUILDING,BUILDING,405445.71N,0292310.46E,661.61,15.56,NO,,NO
LTFJ544,BUILDING,BUILDING,405446.34N,0292308.61E,654.13,14.87,NO,,NO
LTFJ545,BUILDING,BUILDING,405448.29N,0292303.47E,627.46,33.60,NO,,NO
LTFJ546,BUILDING,BUILDING,405447.11N,0292254.33E,618.11,27.87,NO,,NO
LTFJ547,BUILDING,BUILDING,405445.56N,0292252.98E,644.81,51.12,NO,,NO
LTFJ548,BUILDING,BUILDING,405450.38N,0292300.43E,595.01,4.32,NO,,NO
LTFJ549,BUILDING,BUILDING,405448.73N,0292302.23E,624.87,31.01,NO,,NO
LTFJ550,BUILDING,BUILDING,405448.97N,0292301.56E,624.87,31.01,NO,,NO
LTFJ551,BUILDING,BUILDING,405450.63N,0292302.91E,609.94,16.41,NO,,NO
LTFJ552,BUILDING,BUILDING,405447.05N,0292249.29E,588.25,6.42,NO,,NO
LTFJ553,BUILDING,BUILDING,405540.49N,0292330.38E,617.12,24.31,NO,,NO
LTFJ554,BUILDING,BUILDING,405533.68N,0292336.12E,597.86,10.11,NO,,NO
LTFJ555,BUILDING,BUILDING,405538.92N,0292336.08E,561.12,7.80,NO,,NO
LTFJ556,BUILDING,BUILDING,405543.07N,0292318.53E,590.12,21.62,NO,,NO
LTFJ557,BUILDING,BUILDING,405543.98N,0292317.86E,575.19,12.16,NO,,NO
LTFJ558,BUILDING,BUILDING,405540.52N,0292327.42E,600.75,4.53,NO,,NO
LTFJ559,BUILDING,BUILDING,405537.93N,0292333.74E,592.42,22.87,NO,,NO
LTFJ560,BUILDING,BUILDING,405539.65N,0292332.34E,600.16,20.79,NO,,NO
LTFJ561,BUILDING,BUILDING,405535.50N,0292332.02E,618.27,24.36,NO,,NO
LTFJ562,BUILDING,BUILDING,405536.42N,0292333.80E,603.34,23.89,NO,,NO
LTFJ563,BUILDING,BUILDING,405543.70N,0292322.75E,591.86,23.15,NO,,NO
LTFJ564,BUILDING,BUILDING,405542.06N,0292326.68E,607.35,20.05,NO,,NO
LTFJ565,BUILDING,BUILDING,405544.13N,0292325.91E,615.09,33.83,NO,,NO
LTFJ566,BUILDING,BUILDING,405543.06N,0292315.79E,570.04,9.73,NO,,NO
LTFJ567,BUILDING,BUILDING,405544.70N,0292323.79E,603.05,33.29,NO,,NO
LTFJ568,BUILDING,BUILDING,405546.39N,0292326.37E,603.61,31.50,NO,,NO
LTFJ569,BUILDING,BUILDING,405542.39N,0292314.20E,566.01,9.68,NO,,NO
LTFJ570,BUILDING,BUILDING,405605.40N,0292305.84E,557.84,28.97,NO,,NO
LTFJ571,BUILDING,BUILDING,405530.72N,0292246.87E,487.06,6.87,NO,,NO
LTFJ572,BUILDING,BUILDING,405533.47N,0292302.24E,518.63,40.51,NO,,NO
LTFJ573,BUILDING,BUILDING,405608.75N,0292305.30E,539.46,22.85,NO,,NO
LTFJ574,BUILDING,BUILDING,405606.66N,0292303.64E,556.10,30.03,NO,,NO
LTFJ575,BUILDING,BUILDING,405524.76N,0292259.23E,500.71,12.88,NO,,NO
LTFJ576,BUILDING,BUILDING,405521.26N,0292253.26E,553.80,15.26,NO,,NO
LTFJ577,BUILDING,BUILDING,405520.79N,0292251.70E,536.44,7.86,NO,,NO
LTFJ578,BUILDING,BUILDING,405536.75N,0292329.87E,622.27,23.66,NO,,NO
LTFJ579,BUILDING,BUILDING,405538.83N,0292329.49E,624.87,26.33,NO,,NO
LTFJ580,BUILDING,BUILDING,405605.26N,0292309.23E,550.52,15.62,NO,,NO
LTFJ581,BUILDING,BUILDING,405606.65N,0292314.90E,580.93,20.00,NO,,NO
LTFJ582,BUILDING,BUILDING,405607.28N,0292305.25E,539.17,16.00,NO,,NO
LTFJ583,BUILDING,BUILDING,405534.19N,0292330.68E,631.46,17.82,NO,,NO
LTFJ584,BUILDING,BUILDING,405457.92N,0292232.18E,499.27,25.41,NO,,NO
LTFJ585,BUILDING,BUILDING,405459.24N,0292238.25E,538.31,6.79,NO,,NO
LTFJ586,BUILDING,BUILDING,405458.94N,0292240.77E,542.91,8.10,NO,,NO
LTFJ587,BUILDING,BUILDING,405449.55N,0292231.61E,517.64,14.09,NO,,NO
LTFJ588,BUILDING,BUILDING,405506.47N,0292228.41E,507.01,23.23,NO,,NO
LTFJ589,BUILDING,BUILDING,405504.82N,0292230.54E,529.98,21.67,NO,,NO
LTFJ590,BUILDING,BUILDING,405504.39N,0292232.75E,521.38,6.74,NO,,NO
LTFJ591,BUILDING,BUILDING,405500.42N,0292236.51E,536.57,15.72,NO,,NO
LTFJ592,BUILDING,BUILDING,405500.95N,0292237.98E,536.57,11.44,NO,,NO
LTFJ593,BUILDING,BUILDING,405501.16N,0292235.44E,525.09,11.08,NO,,NO
LTFJ594,BUILDING,BUILDING,405452.93N,0292235.58E,509.60,3.24,NO,,NO
LTFJ595,BUILDING,BUILDING,405451.91N,0292235.10E,519.35,8.16,NO,,NO
LTFJ596,BUILDING,BUILDING,405452.47N,0292230.71E,511.05,15.51,NO,,NO
LTFJ597,BUILDING,BUILDING,405447.03N,0292247.88E,585.40,7.42,NO,,NO
LTFJ598,BUILDING,BUILDING,405450.71N,0292233.39E,513.05,7.88,NO,,NO
LTFJ599,BUILDING,BUILDING,405502.32N,0292249.52E,530.28,11.52,NO,,NO
LTFJ600,BUILDING,BUILDING,405503.05N,0292249.85E,530.28,10.62,NO,,NO
LTFJ601,BUILDING,BUILDING,405459.83N,0292252.37E,545.50,11.67,NO,,NO
LTFJ602,BUILDING,BUILDING,405501.39N,0292251.74E,542.61,12.16,NO,,NO
LTFJ603,BUILDING,BUILDING,405506.28N,0292232.61E,484.90,10.80,NO,,NO
LTFJ604,BUILDING,BUILDING,405506.98N,0292231.16E,477.45,13.02,NO,,NO
LTFJ605,BUILDING,BUILDING,405456.93N,0292303.55E,639.80,16.20,NO,,NO
LTFJ606,BUILDING,BUILDING,405454.64N,0292253.19E,560.85,25.48,NO,,NO
LTFJ607,BUILDING,BUILDING,405459.41N,0292305.63E,632.31,8.66,NO,,NO
LTFJ608,BUILDING,BUILDING,405501.77N,0292303.60E,611.64,7.06,NO,,NO
LTFJ609,BUILDING,BUILDING,405457.99N,0292304.46E,641.24,13.59,NO,,NO
LTFJ610,BUILDING,BUILDING,405449.62N,0292305.27E,640.94,33.50,NO,,NO
LTFJ611,BUILDING,BUILDING,405449.34N,0292305.69E,640.94,30.44,NO,,NO
LTFJ612,BUILDING,BUILDING,405448.38N,0292307.20E,639.50,24.72,NO,,NO
LTFJ613,BUILDING,BUILDING,405451.86N,0292257.54E,563.71,5.86,NO,,NO
LTFJ614,BUILDING,BUILDING,405457.26N,0292229.79E,482.60,10.90,NO,,NO
LTFJ615,BUILDING,BUILDING,405455.87N,0292247.57E,554.69,9.87,NO,,NO
LTFJ616,BUILDING,BUILDING,405456.13N,0292249.46E,547.21,5.26,NO,,NO
LTFJ617,BUILDING,BUILDING,405500.41N,0292250.11E,523.39,9.58,NO,,NO
LTFJ618,BUILDING,BUILDING,405500.91N,0292247.59E,515.64,10.16,NO,,NO
LTFJ619,BUILDING,BUILDING,405506.23N,0292309.84E,601.05,20.26,NO,,NO
LTFJ620,BUILDING,BUILDING,405506.19N,0292309.68E,601.05,22.48,NO,,NO
LTFJ621,BUILDING,BUILDING,405505.39N,0292307.45E,580.80,11.24,NO,,NO
LTFJ622,BUILDING,BUILDING,405450.13N,0292229.52E,512.75,11.24,NO,,NO
LTFJ623,BUILDING,BUILDING,405503.87N,0292308.99E,598.03,21.53,NO,,NO
LTFJ624,BUILDING,BUILDING,405526.48N,0292525.82E,762.67,37.03,NO,,NO
LTFJ625,BUILDING,BUILDING,405524.63N,0292527.01E,762.37,32.27,NO,,NO
LTFJ626,BUILDING,BUILDING,405523.34N,0292528.75E,769.56,32.36,NO,,NO
LTFJ627,BUILDING,BUILDING,405525.62N,0292524.49E,720.74,5.13,NO,,NO
LTFJ628,BUILDING,BUILDING,405524.23N,0292522.75E,713.29,19.99,NO,,NO
LTFJ629,BUILDING,BUILDING,405518.95N,0292521.57E,720.05,7.12,NO,,NO
LTFJ630,BUILDING,BUILDING,405518.84N,0292525.85E,774.15,24.77,NO,,NO
LTFJ631,BUILDING,BUILDING,405526.34N,0292507.70E,745.87,36.62,NO,,NO
LTFJ632,BUILDING,BUILDING,405524.24N,0292517.81E,697.34,4.75,NO,,NO
LTFJ633,BUILDING,BUILDING,405523.90N,0292516.06E,706.83,4.61,NO,,NO
LTFJ634,BUILDING,BUILDING,405521.79N,0292524.38E,742.42,27.80,NO,,NO
LTFJ635,BUILDING,BUILDING,405522.34N,0292521.79E,732.38,27.98,NO,,NO
LTFJ636,BUILDING,BUILDING,405526.57N,0292519.76E,725.07,22.53,NO,,NO
LTFJ637,BUILDING,BUILDING,405527.54N,0292517.23E,754.93,19.90,NO,,NO
LTFJ638,BUILDING,BUILDING,405527.52N,0292523.80E,726.94,20.33,NO,,NO
LTFJ639,BUILDING,BUILDING,405526.65N,0292521.48E,725.07,28.36,NO,,NO
LTFJ640,BUILDING,BUILDING,405526.09N,0292522.73E,722.48,20.58,NO,,NO
LTFJ641,BUILDING,BUILDING,405507.55N,0292503.19E,720.47,11.78,NO,,NO
LTFJ642,BUILDING,BUILDING,405509.06N,0292504.38E,714.57,10.05,NO,,NO
LTFJ643,BUILDING,BUILDING,405508.89N,0292504.32E,714.57,8.60,NO,,NO
LTFJ644,BUILDING,BUILDING,405512.42N,0292447.55E,634.18,15.50,NO,,NO
LTFJ645,BUILDING,BUILDING,405512.54N,0292451.20E,641.50,16.73,NO,,NO
