Obstacle_Designator    ,AIXM_NAME,ObstacleType(AIXM),Latitude(N),Longitude(E),Elevation at Top (FT),Height (FT),Lighting,Color of Lighting,Group,,,,
LTBF_7295,BUILDING,BUILDING,393817.847N,0275320.710E,528.75,54.13,NO INFO,,NO,,,,
LTBF_7296,BUILDING,BUILDING,393818.409N,0275319.990E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7297,BUILDING,BUILDING,393819.091N,0275320.786E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7298,BUILDING,BUILDING,393818.550N,0275321.508E,529.31,54.13,NO INFO,,NO,,,,
LTBF_7299,BUILDING,BUILDING,393817.502N,0275321.230E,518.17,44.29,NO INFO,,NO,,,,
LTBF_7300,BUILDING,BUILDING,393818.232N,0275322.115E,518.62,44.29,NO INFO,,NO,,,,
LTBF_7301,BUILDING,BUILDING,393816.820N,0275322.314E,516.49,44.29,NO INFO,,NO,,,,
LTBF_7302,BUILDING,BUILDING,393817.116N,0275323.431E,526.28,54.13,NO INFO,,NO,,,,
LTBF_7303,BUILDING,BUILDING,393816.877N,0275323.809E,525.55,54.13,NO INFO,,NO,,,,
LTBF_7304,BUILDING,BUILDING,393816.487N,0275324.353E,524.82,54.13,NO INFO,,NO,,,,
LTBF_7305,BUILDING,BUILDING,393817.697N,0275322.754E,517.53,44.29,NO INFO,,NO,,,,
LTBF_7306,BUILDING,BUILDING,393817.439N,0275323.075E,517.17,44.29,NO INFO,,NO,,,,
LTBF_7307,BUILDING,BUILDING,393816.338N,0275322.959E,505.56,34.45,NO INFO,,NO,,,,
LTBF_7308,BUILDING,BUILDING,393815.667N,0275323.709E,504.21,34.45,NO INFO,,NO,,,,
LTBF_7309,BUILDING,BUILDING,393816.779N,0275320.750E,497.45,24.61,NO INFO,,NO,,,,
LTBF_7310,BUILDING,BUILDING,393815.301N,0275324.896E,532.65,63.98,NO INFO,,NO,,,,
LTBF_7311,BUILDING,BUILDING,393814.713N,0275325.683E,532.09,63.98,NO INFO,,NO,,,,
LTBF_7312,BUILDING,BUILDING,393813.515N,0275325.236E,539.65,73.82,NO INFO,,NO,,,,
LTBF_7313,BUILDING,BUILDING,393814.031N,0275324.553E,540.61,73.82,NO INFO,,NO,,,,
LTBF_7314,BUILDING,BUILDING,393814.472N,0275323.876E,541.45,73.82,NO INFO,,NO,,,,
LTBF_7315,BUILDING,BUILDING,393815.052N,0275326.456E,522.92,54.13,NO INFO,,NO,,,,
LTBF_7316,BUILDING,BUILDING,393815.322N,0275326.095E,523.68,54.13,NO INFO,,NO,,,,
LTBF_7317,BUILDING,BUILDING,393815.888N,0275325.487E,524.10,54.13,NO INFO,,NO,,,,
LTBF_7318,BUILDING,BUILDING,393816.576N,0275326.186E,535.52,63.98,NO INFO,,NO,,,,
LTBF_7319,BUILDING,BUILDING,393816.211N,0275326.676E,534.69,63.98,NO INFO,,NO,,,,
LTBF_7320,BUILDING,BUILDING,393815.881N,0275327.310E,523.68,54.13,NO INFO,,NO,,,,
LTBF_7321,BUILDING,BUILDING,393816.987N,0275326.828E,496.64,24.61,NO INFO,,NO,,,,
LTBF_7322,BUILDING,BUILDING,393817.257N,0275327.330E,516.96,44.29,NO INFO,,NO,,,,
LTBF_7323,BUILDING,BUILDING,393817.669N,0275327.624E,508.18,34.45,NO INFO,,NO,,,,
LTBF_7324,BUILDING,BUILDING,393817.949N,0275327.959E,509.11,34.45,NO INFO,,NO,,,,
LTBF_7325,BUILDING,BUILDING,393818.205N,0275328.167E,510.04,34.45,NO INFO,,NO,,,,
LTBF_7326,BUILDING,BUILDING,393818.440N,0275328.540E,510.17,34.45,NO INFO,,NO,,,,
LTBF_7327,BUILDING,BUILDING,393818.711N,0275328.847E,510.17,34.45,NO INFO,,NO,,,,
LTBF_7328,BUILDING,BUILDING,393817.371N,0275328.079E,487.97,14.76,NO INFO,,NO,,,,
LTBF_7329,BUILDING,BUILDING,393817.201N,0275328.382E,487.71,14.76,NO INFO,,NO,,,,
LTBF_7330,BUILDING,BUILDING,393817.022N,0275329.003E,497.56,24.61,NO INFO,,NO,,,,
LTBF_7331,BUILDING,BUILDING,393816.303N,0275329.651E,496.51,24.61,NO INFO,,NO,,,,
LTBF_7332,BUILDING,BUILDING,393818.022N,0275329.192E,510.17,34.45,NO INFO,,NO,,,,
LTBF_7333,BUILDING,BUILDING,393817.765N,0275329.847E,519.77,44.29,NO INFO,,NO,,,,
LTBF_7334,BUILDING,BUILDING,393817.355N,0275330.040E,508.88,34.45,NO INFO,,NO,,,,
LTBF_7335,BUILDING,BUILDING,393816.972N,0275330.487E,498.64,24.61,NO INFO,,NO,,,,
LTBF_7336,BUILDING,BUILDING,393814.327N,0275330.612E,531.66,63.98,NO INFO,,NO,,,,
LTBF_7337,BUILDING,BUILDING,393812.554N,0275328.350E,526.39,63.98,NO INFO,,NO,,,,
LTBF_7338,BUILDING,BUILDING,393813.221N,0275329.381E,528.07,63.98,NO INFO,,NO,,,,
LTBF_7339,BUILDING,BUILDING,393813.272N,0275327.549E,528.12,63.98,NO INFO,,NO,,,,
LTBF_7340,BUILDING,BUILDING,393813.793N,0275328.328E,528.77,63.98,NO INFO,,NO,,,,
LTBF_7341,BUILDING,BUILDING,393814.347N,0275328.929E,530.58,63.98,NO INFO,,NO,,,,
LTBF_7342,BUILDING,BUILDING,393814.936N,0275329.660E,532.71,63.98,NO INFO,,NO,,,,
LTBF_7343,BUILDING,BUILDING,393815.799N,0275330.656E,525.39,54.13,NO INFO,,NO,,,,
LTBF_7344,BUILDING,BUILDING,393811.991N,0275327.720E,515.57,54.13,NO INFO,,NO,,,,
LTBF_7345,BUILDING,BUILDING,393811.429N,0275326.667E,525.52,63.98,NO INFO,,NO,,,,
LTBF_7346,BUILDING,BUILDING,393812.324N,0275325.375E,527.54,63.98,NO INFO,,NO,,,,
LTBF_7347,BUILDING,BUILDING,393812.081N,0275325.951E,527.68,63.98,NO INFO,,NO,,,,
LTBF_7348,BUILDING,BUILDING,393812.646N,0275326.612E,527.91,63.98,NO INFO,,NO,,,,
LTBF_7349,BUILDING,BUILDING,393812.985N,0275326.163E,519.15,54.13,NO INFO,,NO,,,,
LTBF_7350,BUILDING,BUILDING,393811.024N,0275328.779E,523.29,63.98,NO INFO,,NO,,,,
LTBF_7351,BUILDING,BUILDING,393810.485N,0275327.904E,523.29,63.98,NO INFO,,NO,,,,
LTBF_7352,BUILDING,BUILDING,393809.951N,0275328.599E,523.29,63.98,NO INFO,,NO,,,,
LTBF_7353,BUILDING,BUILDING,393811.707N,0275329.419E,524.63,63.98,NO INFO,,NO,,,,
LTBF_7354,BUILDING,BUILDING,393814.165N,0275332.418E,531.90,63.98,NO INFO,,NO,,,,
LTBF_7355,BUILDING,BUILDING,393815.135N,0275331.786E,534.14,63.98,NO INFO,,NO,,,,
LTBF_7356,BUILDING,BUILDING,393815.907N,0275332.452E,536.60,63.98,NO INFO,,NO,,,,
LTBF_7357,BUILDING,BUILDING,393816.514N,0275331.631E,537.50,63.98,NO INFO,,NO,,,,
LTBF_7358,BUILDING,BUILDING,393813.436N,0275331.489E,529.24,63.98,NO INFO,,NO,,,,
LTBF_7359,BUILDING,BUILDING,393812.905N,0275330.698E,518.03,54.13,NO INFO,,NO,,,,
LTBF_7360,BUILDING,BUILDING,393812.134N,0275331.652E,516.05,54.13,NO INFO,,NO,,,,
LTBF_7361,BUILDING,BUILDING,393811.200N,0275330.284E,513.57,54.13,NO INFO,,NO,,,,
LTBF_7362,BUILDING,BUILDING,393811.760N,0275331.028E,514.94,54.13,NO INFO,,NO,,,,
LTBF_7363,BUILDING,BUILDING,393812.387N,0275330.109E,516.66,54.13,NO INFO,,NO,,,,
LTBF_7364,BUILDING,BUILDING,393809.486N,0275329.201E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7365,BUILDING,BUILDING,393809.773N,0275330.384E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7366,BUILDING,BUILDING,393810.165N,0275329.908E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7367,BUILDING,BUILDING,393813.635N,0275333.036E,511.33,44.29,NO INFO,,NO,,,,
LTBF_7368,BUILDING,BUILDING,393810.505N,0275331.118E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7369,BUILDING,BUILDING,393811.042N,0275331.815E,503.82,44.29,NO INFO,,NO,,,,
LTBF_7370,BUILDING,BUILDING,393811.685N,0275332.551E,515.87,54.13,NO INFO,,NO,,,,
LTBF_7371,BUILDING,BUILDING,393811.107N,0275333.186E,495.05,34.45,NO INFO,,NO,,,,
LTBF_7372,BUILDING,BUILDING,393807.165N,0275332.547E,533.14,73.82,NO INFO,,NO,,,,
LTBF_7373,BUILDING,BUILDING,393807.442N,0275332.048E,523.29,63.98,NO INFO,,NO,,,,
LTBF_7374,BUILDING,BUILDING,393807.668N,0275331.737E,523.29,63.98,NO INFO,,NO,,,,
LTBF_7375,BUILDING,BUILDING,393808.970N,0275330.205E,523.29,63.98,NO INFO,,NO,,,,
LTBF_7376,BUILDING,BUILDING,393808.784N,0275330.430E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7377,BUILDING,BUILDING,393808.633N,0275330.904E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7378,BUILDING,BUILDING,393808.371N,0275331.233E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7379,BUILDING,BUILDING,393808.098N,0275331.471E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7380,BUILDING,BUILDING,393808.748N,0275331.807E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7381,BUILDING,BUILDING,393808.079N,0275332.315E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7382,BUILDING,BUILDING,393808.349N,0275332.678E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7383,BUILDING,BUILDING,393807.797N,0275332.687E,493.77,34.45,NO INFO,,NO,,,,
LTBF_7384,BUILDING,BUILDING,393807.530N,0275333.104E,493.77,34.45,NO INFO,,NO,,,,
LTBF_7385,BUILDING,BUILDING,393812.324N,0275334.902E,509.82,44.29,NO INFO,,NO,,,,
LTBF_7386,BUILDING,BUILDING,393813.224N,0275334.017E,491.32,24.61,NO INFO,,NO,,,,
LTBF_7387,BUILDING,BUILDING,393805.136N,0275335.011E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7388,BUILDING,BUILDING,393804.756N,0275335.573E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7389,BUILDING,BUILDING,393803.799N,0275337.097E,512.75,54.13,NO INFO,,NO,,,,
LTBF_7390,BUILDING,BUILDING,393803.318N,0275337.626E,512.08,54.13,NO INFO,,NO,,,,
LTBF_7391,BUILDING,BUILDING,393804.676N,0275336.032E,523.29,63.98,NO INFO,,NO,,,,
LTBF_7392,BUILDING,BUILDING,393804.443N,0275336.453E,523.29,63.98,NO INFO,,NO,,,,
LTBF_7393,BUILDING,BUILDING,393805.896N,0275334.156E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7394,BUILDING,BUILDING,393805.675N,0275336.026E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7395,BUILDING,BUILDING,393805.942N,0275336.433E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7396,BUILDING,BUILDING,393805.152N,0275337.218E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7397,BUILDING,BUILDING,393805.642N,0275339.007E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7398,BUILDING,BUILDING,393806.093N,0275339.767E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7399,BUILDING,BUILDING,393806.637N,0275340.426E,515.13,54.13,NO INFO,,NO,,,,
LTBF_7400,BUILDING,BUILDING,393807.215N,0275341.088E,517.44,54.13,NO INFO,,NO,,,,
LTBF_7401,BUILDING,BUILDING,393805.423N,0275340.565E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7402,BUILDING,BUILDING,393804.813N,0275339.855E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7403,BUILDING,BUILDING,393805.997N,0275341.294E,515.09,54.13,NO INFO,,NO,,,,
LTBF_7404,BUILDING,BUILDING,393806.465N,0275342.056E,517.40,54.13,NO INFO,,NO,,,,
LTBF_7405,BUILDING,BUILDING,393804.712N,0275337.906E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7406,BUILDING,BUILDING,393804.205N,0275338.855E,503.28,44.29,NO INFO,,NO,,,,
LTBF_7407,BUILDING,BUILDING,393805.427N,0275336.957E,493.77,34.45,NO INFO,,NO,,,,
LTBF_7408,BUILDING,BUILDING,393807.108N,0275337.603E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7409,BUILDING,BUILDING,393806.690N,0275337.135E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7410,BUILDING,BUILDING,393807.146N,0275334.266E,493.77,34.45,NO INFO,,NO,,,,
LTBF_7411,BUILDING,BUILDING,393808.357N,0275335.819E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7412,BUILDING,BUILDING,393808.865N,0275336.497E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7413,BUILDING,BUILDING,393809.649N,0275337.448E,503.98,44.29,NO INFO,,NO,,,,
LTBF_7414,BUILDING,BUILDING,393806.136N,0275337.990E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7415,BUILDING,BUILDING,393806.944N,0275335.559E,493.77,34.45,NO INFO,,NO,,,,
LTBF_7416,BUILDING,BUILDING,393806.852N,0275339.202E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7417,BUILDING,BUILDING,393807.670N,0275337.974E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7418,BUILDING,BUILDING,393807.199N,0275338.882E,493.77,34.45,NO INFO,,NO,,,,
LTBF_7419,BUILDING,BUILDING,393807.446N,0275336.347E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7420,BUILDING,BUILDING,393807.865N,0275336.792E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7421,BUILDING,BUILDING,393808.497N,0275337.148E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7422,BUILDING,BUILDING,393809.775N,0275338.731E,493.77,34.45,NO INFO,,NO,,,,
LTBF_7423,BUILDING,BUILDING,393808.454N,0275340.284E,495.38,34.45,NO INFO,,NO,,,,
LTBF_7424,BUILDING,BUILDING,393810.357N,0275337.968E,485.91,24.61,NO INFO,,NO,,,,
LTBF_7425,BUILDING,BUILDING,393807.846N,0275339.552E,485.98,24.61,NO INFO,,NO,,,,
LTBF_7426,BUILDING,BUILDING,393807.875N,0275342.094E,499.77,34.45,NO INFO,,NO,,,,
LTBF_7427,BUILDING,BUILDING,393808.794N,0275343.082E,499.21,34.45,NO INFO,,NO,,,,
LTBF_7428,BUILDING,BUILDING,393809.360N,0275343.943E,498.76,34.45,NO INFO,,NO,,,,
LTBF_7429,BUILDING,BUILDING,393809.731N,0275344.606E,498.91,34.45,NO INFO,,NO,,,,
LTBF_7430,BUILDING,BUILDING,393810.174N,0275344.141E,496.73,34.45,NO INFO,,NO,,,,
LTBF_7431,BUILDING,BUILDING,393809.173N,0275345.527E,521.88,54.13,NO INFO,,NO,,,,
LTBF_7432,BUILDING,BUILDING,393808.585N,0275344.752E,522.32,54.13,NO INFO,,NO,,,,
LTBF_7433,BUILDING,BUILDING,393807.981N,0275343.953E,522.77,54.13,NO INFO,,NO,,,,
LTBF_7434,BUILDING,BUILDING,393807.260N,0275343.098E,521.25,54.13,NO INFO,,NO,,,,
LTBF_7435,BUILDING,BUILDING,393809.874N,0275346.425E,531.27,63.98,NO INFO,,NO,,,,
LTBF_7436,BUILDING,BUILDING,393810.549N,0275345.561E,527.88,63.98,NO INFO,,NO,,,,
LTBF_7437,BUILDING,BUILDING,393810.989N,0275345.140E,525.70,63.98,NO INFO,,NO,,,,
LTBF_7438,BUILDING,BUILDING,393811.516N,0275341.699E,513.52,54.13,NO INFO,,NO,,,,
LTBF_7439,BUILDING,BUILDING,393811.110N,0275342.124E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7440,BUILDING,BUILDING,393811.885N,0275342.673E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7441,BUILDING,BUILDING,393812.826N,0275341.949E,527.19,63.98,NO INFO,,NO,,,,
LTBF_7442,BUILDING,BUILDING,393813.496N,0275341.440E,520.08,54.13,NO INFO,,NO,,,,
LTBF_7443,BUILDING,BUILDING,393809.067N,0275341.485E,505.14,44.29,NO INFO,,NO,,,,
LTBF_7444,BUILDING,BUILDING,393811.138N,0275340.322E,504.60,44.29,NO INFO,,NO,,,,
LTBF_7445,BUILDING,BUILDING,393810.319N,0275341.572E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7446,BUILDING,BUILDING,393810.071N,0275341.947E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7447,BUILDING,BUILDING,393809.751N,0275342.381E,505.06,44.29,NO INFO,,NO,,,,
LTBF_7448,BUILDING,BUILDING,393810.734N,0275340.998E,493.77,34.45,NO INFO,,NO,,,,
LTBF_7449,BUILDING,BUILDING,393810.708N,0275342.833E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7450,BUILDING,BUILDING,393812.169N,0275343.422E,513.45,54.13,NO INFO,,NO,,,,
LTBF_7451,BUILDING,BUILDING,393811.760N,0275343.980E,493.77,34.45,NO INFO,,NO,,,,
LTBF_7452,BUILDING,BUILDING,393811.425N,0275343.543E,503.61,44.29,NO INFO,,NO,,,,
LTBF_7453,BUILDING,BUILDING,393811.956N,0275339.440E,498.99,34.45,NO INFO,,NO,,,,
LTBF_7454,BUILDING,BUILDING,393811.848N,0275338.076E,510.27,44.29,NO INFO,,NO,,,,
LTBF_7455,BUILDING,BUILDING,393812.045N,0275337.612E,511.45,44.29,NO INFO,,NO,,,,
LTBF_7456,BUILDING,BUILDING,393813.036N,0275337.466E,503.88,34.45,NO INFO,,NO,,,,
LTBF_7457,BUILDING,BUILDING,393813.388N,0275337.821E,505.09,34.45,NO INFO,,NO,,,,
LTBF_7458,BUILDING,BUILDING,393812.799N,0275338.360E,513.06,44.29,NO INFO,,NO,,,,
LTBF_7459,BUILDING,BUILDING,393812.379N,0275338.666E,510.85,44.29,NO INFO,,NO,,,,
LTBF_7460,BUILDING,BUILDING,393813.492N,0275339.452E,513.50,44.29,NO INFO,,NO,,,,
LTBF_7461,BUILDING,BUILDING,393812.639N,0275340.682E,518.79,54.13,NO INFO,,NO,,,,
LTBF_7462,BUILDING,BUILDING,393812.875N,0275340.222E,510.12,44.29,NO INFO,,NO,,,,
LTBF_7463,BUILDING,BUILDING,393814.013N,0275340.810E,512.77,44.29,NO INFO,,NO,,,,
LTBF_7464,BUILDING,BUILDING,393814.319N,0275340.475E,514.47,44.29,NO INFO,,NO,,,,
LTBF_7465,BUILDING,BUILDING,393813.749N,0275341.177E,521.44,54.13,NO INFO,,NO,,,,
LTBF_7466,BUILDING,BUILDING,393814.261N,0275338.731E,497.40,24.61,NO INFO,,NO,,,,
LTBF_7467,BUILDING,BUILDING,393814.746N,0275337.998E,518.50,44.29,NO INFO,,NO,,,,
LTBF_7468,BUILDING,BUILDING,393815.310N,0275337.456E,490.08,14.76,NO INFO,,NO,,,,
LTBF_7469,BUILDING,BUILDING,393814.321N,0275336.750E,496.87,24.61,NO INFO,,NO,,,,
LTBF_7470,BUILDING,BUILDING,393814.569N,0275336.308E,506.89,34.45,NO INFO,,NO,,,,
LTBF_7471,BUILDING,BUILDING,393814.606N,0275335.928E,506.68,34.45,NO INFO,,NO,,,,
LTBF_7472,BUILDING,BUILDING,393814.018N,0275337.252E,506.08,34.45,NO INFO,,NO,,,,
LTBF_7473,BUILDING,BUILDING,393813.640N,0275335.058E,513.05,44.29,NO INFO,,NO,,,,
LTBF_7474,BUILDING,BUILDING,393815.358N,0275334.855E,516.90,44.29,NO INFO,,NO,,,,
LTBF_7475,BUILDING,BUILDING,393815.418N,0275335.947E,528.40,54.13,NO INFO,,NO,,,,
LTBF_7476,BUILDING,BUILDING,393815.397N,0275335.460E,517.93,44.29,NO INFO,,NO,,,,
LTBF_7477,BUILDING,BUILDING,393815.371N,0275336.493E,509.13,34.45,NO INFO,,NO,,,,
LTBF_7478,BUILDING,BUILDING,393814.523N,0275334.165E,514.25,44.29,NO INFO,,NO,,,,
LTBF_7479,BUILDING,BUILDING,393815.112N,0275333.426E,525.21,54.13,NO INFO,,NO,,,,
LTBF_7480,BUILDING,BUILDING,393813.525N,0275333.609E,491.71,24.61,NO INFO,,NO,,,,
LTBF_7481,BUILDING,BUILDING,393814.970N,0275339.575E,517.85,44.29,NO INFO,,NO,,,,
LTBF_7482,BUILDING,BUILDING,393815.230N,0275339.134E,519.69,44.29,NO INFO,,NO,,,,
LTBF_7483,BUILDING,BUILDING,393815.412N,0275338.302E,539.70,63.98,NO INFO,,NO,,,,
LTBF_7484,BUILDING,BUILDING,393816.437N,0275335.971E,520.01,44.29,NO INFO,,NO,,,,
LTBF_7485,BUILDING,BUILDING,393816.391N,0275337.319E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7486,BUILDING,BUILDING,393816.429N,0275336.505E,539.70,63.98,NO INFO,,NO,,,,
LTBF_7487,BUILDING,BUILDING,393816.358N,0275338.251E,539.70,63.98,NO INFO,,NO,,,,
LTBF_7488,BUILDING,BUILDING,393817.425N,0275336.476E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7489,BUILDING,BUILDING,393819.057N,0275339.071E,566.81,93.50,NO INFO,,NO,,,,
LTBF_7490,BUILDING,BUILDING,393818.458N,0275339.141E,557.30,83.66,NO INFO,,NO,,,,
LTBF_7491,BUILDING,BUILDING,393817.294N,0275338.968E,549.54,73.82,NO INFO,,NO,,,,
LTBF_7492,BUILDING,BUILDING,393817.671N,0275338.925E,539.67,63.98,NO INFO,,NO,,,,
LTBF_7493,BUILDING,BUILDING,393817.159N,0275332.190E,529.64,54.13,NO INFO,,NO,,,,
LTBF_7494,BUILDING,BUILDING,393816.643N,0275332.859E,528.70,54.13,NO INFO,,NO,,,,
LTBF_7495,BUILDING,BUILDING,393816.866N,0275332.563E,529.32,54.13,NO INFO,,NO,,,,
LTBF_7496,BUILDING,BUILDING,393816.391N,0275333.445E,528.61,54.13,NO INFO,,NO,,,,
LTBF_7497,BUILDING,BUILDING,393816.485N,0275334.332E,529.17,54.13,NO INFO,,NO,,,,
LTBF_7498,BUILDING,BUILDING,393816.514N,0275334.906E,539.64,63.98,NO INFO,,NO,,,,
LTBF_7499,BUILDING,BUILDING,393817.552N,0275333.804E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7500,BUILDING,BUILDING,393818.706N,0275332.061E,539.70,63.98,NO INFO,,NO,,,,
LTBF_7501,BUILDING,BUILDING,393818.417N,0275332.378E,539.70,63.98,NO INFO,,NO,,,,
LTBF_7502,BUILDING,BUILDING,393817.722N,0275331.456E,510.17,34.45,NO INFO,,NO,,,,
LTBF_7503,BUILDING,BUILDING,393818.022N,0275331.139E,490.49,14.76,NO INFO,,NO,,,,
LTBF_7504,BUILDING,BUILDING,393818.693N,0275333.800E,539.70,63.98,NO INFO,,NO,,,,
LTBF_7505,BUILDING,BUILDING,393819.307N,0275334.811E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7506,BUILDING,BUILDING,393819.376N,0275335.598E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7507,BUILDING,BUILDING,393819.433N,0275336.564E,539.70,63.98,NO INFO,,NO,,,,
LTBF_7508,BUILDING,BUILDING,393818.511N,0275336.690E,539.70,63.98,NO INFO,,NO,,,,
LTBF_7509,BUILDING,BUILDING,393818.396N,0275334.924E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7510,BUILDING,BUILDING,393819.755N,0275333.522E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7511,BUILDING,BUILDING,393820.446N,0275333.999E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7512,BUILDING,BUILDING,393820.406N,0275332.574E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7513,BUILDING,BUILDING,393820.993N,0275331.815E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7514,BUILDING,BUILDING,393821.552N,0275332.501E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7515,BUILDING,BUILDING,393822.014N,0275333.023E,539.70,63.98,NO INFO,,NO,,,,
LTBF_7516,BUILDING,BUILDING,393821.049N,0275333.993E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7517,BUILDING,BUILDING,393819.907N,0275330.434E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7518,BUILDING,BUILDING,393820.175N,0275330.782E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7519,BUILDING,BUILDING,393820.449N,0275331.215E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7520,BUILDING,BUILDING,393819.733N,0275331.821E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7521,BUILDING,BUILDING,393819.375N,0275331.352E,510.17,34.45,NO INFO,,NO,,,,
LTBF_7522,BUILDING,BUILDING,393818.988N,0275331.005E,510.17,34.45,NO INFO,,NO,,,,
LTBF_7523,BUILDING,BUILDING,393818.626N,0275330.257E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7524,BUILDING,BUILDING,393819.519N,0275329.919E,510.17,34.45,NO INFO,,NO,,,,
LTBF_7525,BUILDING,BUILDING,393819.240N,0275329.570E,520.01,44.29,NO INFO,,NO,,,,
LTBF_7526,BUILDING,BUILDING,393820.369N,0275328.394E,490.49,14.76,NO INFO,,NO,,,,
LTBF_7527,BUILDING,BUILDING,393818.782N,0275327.104E,510.17,34.45,NO INFO,,NO,,,,
LTBF_7528,BUILDING,BUILDING,393818.798N,0275330.686E,500.33,24.61,NO INFO,,NO,,,,
LTBF_7529,BUILDING,BUILDING,393815.300N,0275334.125E,486.75,14.76,NO INFO,,NO,,,,
LTBF_7530,BUILDING,BUILDING,393820.293N,0275335.237E,490.49,14.76,NO INFO,,NO,,,,
LTBF_7531,BUILDING,BUILDING,393821.909N,0275335.408E,500.33,24.61,NO INFO,,NO,,,,
LTBF_7532,BUILDING,BUILDING,393821.939N,0275336.981E,529.86,54.13,NO INFO,,NO,,,,
LTBF_7533,BUILDING,BUILDING,393821.821N,0275337.620E,500.33,24.61,NO INFO,,NO,,,,
LTBF_7534,BUILDING,BUILDING,393821.562N,0275338.662E,486.57,14.76,NO INFO,,NO,,,,
LTBF_7535,BUILDING,BUILDING,393820.947N,0275338.998E,495.16,24.61,NO INFO,,NO,,,,
LTBF_7536,BUILDING,BUILDING,393821.035N,0275339.442E,493.65,24.61,NO INFO,,NO,,,,
LTBF_7537,BUILDING,BUILDING,393820.186N,0275339.385E,534.14,63.98,NO INFO,,NO,,,,
LTBF_7538,BUILDING,BUILDING,393817.349N,0275340.138E,546.84,73.82,NO INFO,,NO,,,,
LTBF_7539,BUILDING,BUILDING,393818.345N,0275340.310E,535.00,63.98,NO INFO,,NO,,,,
LTBF_7540,BUILDING,BUILDING,393819.108N,0275340.508E,532.75,63.98,NO INFO,,NO,,,,
LTBF_7541,BUILDING,BUILDING,393819.917N,0275340.777E,520.73,54.13,NO INFO,,NO,,,,
LTBF_7542,BUILDING,BUILDING,393820.641N,0275340.770E,500.10,34.45,NO INFO,,NO,,,,
LTBF_7543,BUILDING,BUILDING,393821.304N,0275340.706E,499.04,34.45,NO INFO,,NO,,,,
LTBF_7544,BUILDING,BUILDING,393821.300N,0275341.174E,497.67,34.45,NO INFO,,NO,,,,
LTBF_7545,BUILDING,BUILDING,393821.171N,0275341.778E,505.57,44.29,NO INFO,,NO,,,,
LTBF_7546,BUILDING,BUILDING,393820.547N,0275341.645E,507.29,44.29,NO INFO,,NO,,,,
LTBF_7547,BUILDING,BUILDING,393821.162N,0275342.545E,502.85,44.29,NO INFO,,NO,,,,
