Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group
LTCR_256,MAST,POLE,371529.597N,0403958.847E,1884.23,49.21,NO INFO,,NO
LTCR_257,MAST,POLE,371528.182N,0403956.996E,1880.88,49.21,NO INFO,,NO
LTCR_258,MAST,POLE,371526.249N,0403954.327E,1876.28,49.21,NO INFO,,NO
LTCR_259,MAST,POLE,371525.220N,0403952.816E,1873.95,49.21,NO INFO,,NO
LTCR_260,HIGH VOLTAGE MAST,POLE,371521.211N,0403633.005E,2028.53,131.23,NO INFO,,NO
LTCR_261,LOW VOLTAGE MAST,POLE,371522.784N,0403854.667E,1916.81,49.21,NO INFO,,NO
LTCR_262,LOW VOLTAGE MAST,POLE,371523.204N,0403855.075E,1916.00,49.21,NO INFO,,NO
LTCR_263,LOW VOLTAGE MAST,POLE,371523.643N,0403855.578E,1917.17,49.21,NO INFO,,NO
LTCR_264,LOW VOLTAGE MAST,POLE,371522.111N,0403824.447E,1902.90,49.21,NO INFO,,NO
LTCR_265,MAST,POLE,371523.339N,0403947.348E,1868.21,49.21,NO INFO,,NO
LTCR_266,MAST,POLE,371522.775N,0403949.895E,1866.55,49.21,NO INFO,,NO
LTCR_267,SILO,BUILDING,371522.197N,0403826.160E,1915.89,59.05,NO INFO,,NO
LTCR_268,HIGH VOLTAGE MAST,POLE,371518.254N,0403825.900E,1984.88,131.23,NO INFO,,NO
LTCR_269,HIGH VOLTAGE MAST,POLE,371518.430N,0403829.005E,1991.65,131.23,NO INFO,,NO
LTCR_270,HIGH VOLTAGE MAST,POLE,371517.354N,0403833.702E,2001.29,131.23,NO INFO,,NO
LTCR_271,MEDIUM VOLTAGE MAST,POLE,371515.423N,0403831.778E,1967.55,98.42,NO INFO,,NO
LTCR_272,HIGH VOLTAGE MAST,POLE,371520.419N,0404036.916E,1960.08,131.23,NO INFO,,NO
LTCR_273,HIGH VOLTAGE MAST,POLE,371517.181N,0404050.726E,1966.57,131.23,NO INFO,,NO
LTCR_274,HIGH VOLTAGE MAST,POLE,371513.634N,0404106.030E,1958.79,131.23,NO INFO,,NO
LTCR_275,LOW VOLTAGE MAST,POLE,371520.089N,0403852.847E,1922.47,49.21,NO INFO,,NO
LTCR_276,LOW VOLTAGE MAST,POLE,371517.693N,0403851.218E,1920.51,49.21,NO INFO,,NO
LTCR_277,LOW VOLTAGE MAST,POLE,371515.614N,0403849.897E,1914.99,49.21,NO INFO,,NO
LTCR_278,LOW VOLTAGE MAST,POLE,371517.073N,0403822.968E,1902.86,49.21,NO INFO,,NO
LTCR_279,LOW VOLTAGE MAST,POLE,371516.964N,0403823.626E,1902.86,49.21,NO INFO,,NO
LTCR_280,MAST,POLE,371516.189N,0403940.905E,1854.96,49.21,NO INFO,,NO
LTCR_281,MAST,POLE,371520.529N,0403946.896E,1861.75,49.21,NO INFO,,NO
LTCR_282,LOW VOLTAGE MAST,POLE,371513.310N,0404044.714E,1874.34,49.21,NO INFO,,NO
LTCR_283,SILO,BUILDING,371515.776N,0403813.626E,1893.02,39.37,NO INFO,,NO
LTCR_284,CHIMNEY,BUILDING,371518.549N,0403809.600E,1932.39,78.74,NO INFO,,NO
LTCR_285,HIGH VOLTAGE MAST,POLE,371513.450N,0403617.507E,1990.01,131.23,NO INFO,,NO
LTCR_286,LOW VOLTAGE MAST,POLE,371513.548N,0403848.532E,1904.40,49.21,NO INFO,,NO
LTCR_287,LOW VOLTAGE MAST,POLE,371509.970N,0403846.093E,1900.26,49.21,NO INFO,,NO
LTCR_288,LOW VOLTAGE MAST,POLE,371511.929N,0403822.034E,1894.90,49.21,NO INFO,,NO
LTCR_289,MAST,POLE,371510.559N,0403933.125E,1864.46,49.21,NO INFO,,NO
LTCR_290,MAST,POLE,371511.807N,0403934.856E,1853.65,49.21,NO INFO,,NO
LTCR_291,HIGH VOLTAGE MAST,POLE,371508.833N,0403823.834E,1974.67,131.23,NO INFO,,NO
LTCR_292,HIGH VOLTAGE MAST,POLE,371504.462N,0403825.625E,1969.78,131.23,NO INFO,,NO
LTCR_293,MEDIUM VOLTAGE MAST,POLE,371504.268N,0403829.564E,1937.75,98.42,NO INFO,,NO
LTCR_294,HIGH VOLTAGE MAST,POLE,371505.521N,0403831.299E,1973.12,131.23,NO INFO,,NO
LTCR_295,MEDIUM VOLTAGE MAST,POLE,371507.495N,0403812.811E,1935.67,98.42,NO INFO,,NO
LTCR_296,LOW VOLTAGE MAST,POLE,371509.562N,0403846.628E,1896.66,49.21,NO INFO,,NO
LTCR_297,LOW VOLTAGE MAST,POLE,371506.585N,0403820.915E,1886.46,49.21,NO INFO,,NO
LTCR_298,MAST,POLE,371507.489N,0403928.887E,1886.46,49.21,NO INFO,,NO
LTCR_299,MAST,POLE,371509.599N,0403931.802E,1874.94,49.21,NO INFO,,NO
LTCR_300,LOW VOLTAGE MAST,POLE,371510.541N,0404050.896E,1873.59,49.21,NO INFO,,NO
LTCR_301,LOW VOLTAGE MAST,POLE,371508.908N,0404039.027E,1863.88,49.21,NO INFO,,NO
LTCR_302,LOW VOLTAGE MAST,POLE,371504.521N,0404033.489E,1853.67,49.21,NO INFO,,NO
LTCR_303,HIGH VOLTAGE MAST,POLE,371505.478N,0403601.193E,1953.38,131.23,NO INFO,,NO
LTCR_304,HIGH VOLTAGE MAST,POLE,371500.404N,0403550.435E,1935.68,131.23,NO INFO,,NO
LTCR_305,HIGH VOLTAGE MAST,POLE,371500.830N,0403822.085E,1968.48,131.23,NO INFO,,NO
LTCR_306,MEDIUM VOLTAGE MAST,POLE,371500.779N,0403814.403E,1935.67,98.42,NO INFO,,NO
LTCR_307,LOW VOLTAGE MAST,POLE,371501.423N,0403819.930E,1886.46,49.21,NO INFO,,NO
LTCR_308,LOW VOLTAGE MAST,POLE,371500.214N,0404027.890E,1852.32,49.21,NO INFO,,NO
LTCR_309,LOW VOLTAGE MAST,POLE,371455.739N,0404022.204E,1847.34,49.21,NO INFO,,NO
LTCR_310,MOSQUE,BUILDING,371458.008N,0403906.893E,1843.81,39.37,NO INFO,,NO
LTCR_311,HIGH VOLTAGE MAST,POLE,371452.763N,0403535.121E,1935.63,131.23,NO INFO,,NO
LTCR_312,HIGH VOLTAGE MAST,POLE,371447.077N,0403523.394E,1940.32,131.23,NO INFO,,NO
LTCR_313,MEDIUM VOLTAGE MAST,POLE,371453.249N,0403827.421E,1924.93,98.42,NO INFO,,NO
LTCR_314,HIGH VOLTAGE MAST,POLE,371453.382N,0403828.704E,1957.95,131.23,NO INFO,,NO
LTCR_315,HIGH VOLTAGE MAST,POLE,371449.257N,0403819.589E,1944.94,131.23,NO INFO,,NO
LTCR_316,HIGH VOLTAGE MAST,POLE,371449.176N,0403821.847E,1947.16,131.23,NO INFO,,NO
LTCR_317,MEDIUM VOLTAGE MAST,POLE,371450.321N,0403816.914E,1911.16,98.42,NO INFO,,NO
LTCR_318,LOW VOLTAGE MAST,POLE,371450.004N,0403645.049E,1886.46,49.21,NO INFO,,NO
LTCR_319,LOW VOLTAGE MAST,POLE,371452.739N,0403650.229E,1870.84,49.21,NO INFO,,NO
LTCR_320,MAST,POLE,371450.187N,0403904.749E,1853.65,49.21,NO INFO,,NO
LTCR_321,MAST,POLE,371452.376N,0403907.801E,1853.65,49.21,NO INFO,,NO
LTCR_322,LOW VOLTAGE MAST,POLE,371451.387N,0404016.588E,1841.12,49.21,NO INFO,,NO
LTCR_323,LOW VOLTAGE MAST,POLE,371445.848N,0403637.315E,1855.92,49.21,NO INFO,,NO
LTCR_324,MAST,POLE,371443.731N,0403855.591E,1853.65,49.21,NO INFO,,NO
LTCR_325,MAST,POLE,371445.837N,0403858.633E,1853.65,49.21,NO INFO,,NO
LTCR_326,MAST,POLE,371447.988N,0403901.662E,1853.65,49.21,NO INFO,,NO
LTCR_327,HIGH VOLTAGE MAST,POLE,371440.051N,0403818.261E,1934.99,131.23,NO INFO,,NO
LTCR_328,HIGH VOLTAGE MAST,POLE,371439.321N,0403820.429E,1931.63,131.23,NO INFO,,NO
LTCR_329,HIGH VOLTAGE MAST,POLE,371442.248N,0403825.288E,1936.50,131.23,NO INFO,,NO
LTCR_330,HIGH VOLTAGE MAST,POLE,371441.659N,0403826.161E,1935.72,131.23,NO INFO,,NO
LTCR_331,LOW VOLTAGE MAST,POLE,371442.394N,0403637.143E,1853.04,49.21,NO INFO,,NO
LTCR_332,LOW VOLTAGE MAST,POLE,371443.461N,0403648.987E,1853.57,49.21,NO INFO,,NO
LTCR_333,MEDIUM VOLTAGE MAST,POLE,371439.204N,0403807.408E,1884.55,98.42,NO INFO,,NO
LTCR_334,MAST,POLE,371441.623N,0403848.921E,1935.67,131.23,NO INFO,,NO
LTCR_335,MAST,POLE,371441.515N,0403852.141E,1853.65,49.21,NO INFO,,NO
LTCR_336,MAST,POLE,371441.620N,0403852.481E,1853.65,49.21,NO INFO,,NO
LTCR_337,MAST,POLE,371441.418N,0403852.724E,1853.65,49.21,NO INFO,,NO
LTCR_338,HIGH VOLTAGE MAST,POLE,371441.081N,0403859.089E,1832.63,32.81,NO INFO,,NO
LTCR_339,WATER TANK,TANK,371440.522N,0404100.046E,1852.74,65.62,NO INFO,,NO
LTCR_340,HIGH VOLTAGE MAST,POLE,371436.188N,0403815.502E,1875.60,82.02,NO INFO,,NO
LTCR_341,HIGH VOLTAGE MAST,POLE,371434.521N,0403811.745E,1915.39,131.23,NO INFO,,NO
LTCR_342,MEDIUM VOLTAGE MAST,POLE,371438.041N,0403807.742E,1881.57,98.42,NO INFO,,NO
LTCR_343,HIGH VOLTAGE MAST,POLE,371435.107N,0403900.761E,1820.96,32.81,NO INFO,,NO
LTCR_344,HIGH VOLTAGE MAST,POLE,371433.252N,0403822.485E,1910.18,131.23,NO INFO,,NO
LTCR_345,MEDIUM VOLTAGE MAST,POLE,371433.970N,0403823.007E,1879.60,98.42,NO INFO,,NO
LTCR_346,SILO,BUILDING,371435.298N,0403850.421E,1823.51,29.53,NO INFO,,NO
LTCR_347,HIGH VOLTAGE MAST,POLE,371430.560N,0403801.264E,1891.45,131.23,NO INFO,,NO
LTCR_348,MEDIUM VOLTAGE MAST,POLE,371425.231N,0403815.227E,1861.16,98.42,NO INFO,,NO
LTCR_349,HIGH VOLTAGE MAST,POLE,371424.640N,0403712.767E,1878.05,131.23,NO INFO,,NO
LTCR_350,HIGH VOLTAGE MAST,POLE,371424.113N,0403656.154E,1886.73,131.23,NO INFO,,NO
LTCR_351,HIGH VOLTAGE MAST,POLE,371425.280N,0403735.091E,1870.06,131.23,NO INFO,,NO
LTCR_352,HIGH VOLTAGE MAST,POLE,371425.591N,0403749.576E,1870.78,131.23,NO INFO,,NO
LTCR_353,MEDIUM VOLTAGE MAST,POLE,371423.457N,0403815.617E,1858.11,98.42,NO INFO,,NO
LTCR_354,MEDIUM VOLTAGE MAST,POLE,371422.909N,0403803.684E,1847.54,98.42,NO INFO,,NO
LTCR_355,HIGH VOLTAGE MAST,POLE,371420.746N,0403510.331E,1882.80,131.23,NO INFO,,NO
LTCR_356,HIGH VOLTAGE MAST,POLE,371421.453N,0403529.480E,1873.01,131.23,NO INFO,,NO
LTCR_357,HIGH VOLTAGE MAST,POLE,371422.063N,0403550.185E,1870.06,131.23,NO INFO,,NO
LTCR_358,HIGH VOLTAGE MAST,POLE,371422.652N,0403610.013E,1878.41,131.23,NO INFO,,NO
LTCR_359,HIGH VOLTAGE MAST,POLE,371420.303N,0403749.825E,1852.04,114.83,NO INFO,,NO
LTCR_360,HIGH VOLTAGE MAST,POLE,371423.154N,0403626.423E,1873.26,131.23,NO INFO,,NO
LTCR_361,HIGH VOLTAGE MAST,POLE,371417.229N,0403711.747E,1837.25,131.23,NO INFO,,NO
LTCR_362,HIGH VOLTAGE MAST,POLE,371423.739N,0403642.061E,1876.07,131.23,NO INFO,,NO
LTCR_363,HIGH VOLTAGE MAST,POLE,371419.289N,0403733.689E,1870.06,131.23,NO INFO,,NO
LTCR_364,HIGH VOLTAGE MAST,POLE,371417.621N,0403733.039E,1868.56,131.23,NO INFO,,NO
LTCR_365,HIGH VOLTAGE MAST,POLE,371420.053N,0403900.702E,1800.11,32.81,NO INFO,,NO
LTCR_366,GSM MAST,POLE,371421.032N,0403753.205E,1869.32,131.23,NO INFO,,NO
LTCR_367,GSM MAST,POLE,371420.566N,0403753.086E,1835.84,98.42,NO INFO,,NO
LTCR_368,MEDIUM VOLTAGE MAST,POLE,371420.833N,0403802.776E,1842.61,98.42,NO INFO,,NO
LTCR_369,HIGH VOLTAGE MAST,POLE,371415.018N,0403641.457E,1863.92,131.23,NO INFO,,NO
LTCR_370,HIGH VOLTAGE MAST,POLE,371416.154N,0403656.476E,1869.00,131.23,NO INFO,,NO
LTCR_371,HIGH VOLTAGE MAST,POLE,371414.783N,0403658.040E,1862.97,131.23,NO INFO,,NO
LTCR_372,HIGH VOLTAGE MAST,POLE,371414.133N,0403538.068E,1853.59,131.23,NO INFO,,NO
LTCR_373,HIGH VOLTAGE MAST,POLE,371413.969N,0403609.994E,1857.60,131.23,NO INFO,,NO
LTCR_374,HIGH VOLTAGE MAST,POLE,371414.223N,0403522.347E,1862.85,131.23,NO INFO,,NO
LTCR_375,HIGH VOLTAGE MAST,POLE,371411.928N,0403605.388E,1851.42,131.23,NO INFO,,NO
LTCR_376,HIGH VOLTAGE MAST,POLE,371413.711N,0403625.482E,1865.32,131.23,NO INFO,,NO
LTCR_377,HIGH VOLTAGE MAST,POLE,371412.263N,0403625.547E,1861.79,131.23,NO INFO,,NO
LTCR_378,HIGH VOLTAGE MAST,POLE,371413.504N,0403641.475E,1857.72,131.23,NO INFO,,NO
LTCR_379,HIGH VOLTAGE MAST,POLE,371413.913N,0403554.431E,1851.69,131.23,NO INFO,,NO
LTCR_380,HIGH VOLTAGE MAST,POLE,371406.087N,0403555.962E,1837.25,131.23,NO INFO,,NO
LTCR_381,GSM MAST,POLE,371407.856N,0403714.735E,1841.38,164.04,NO INFO,,NO
LTCR_382,MAST,POLE,371407.442N,0403838.423E,1775.81,32.80,NO INFO,,NO
LTCR_383,MAST,POLE,371409.060N,0403839.104E,1777.92,32.80,NO INFO,,NO
LTCR_384,MAST,POLE,371402.400N,0403813.700E,1811.72,74.80,YES,RED,NO
LTCR_385,MAST,POLE,371404.600N,0403815.800E,1812.19,74.80,YES,RED,NO
LTCR_386,MAST,POLE,371405.900N,0403817.100E,1812.80,74.80,YES,RED,NO
LTCR_387,MAST,POLE,371401.823N,0403836.252E,1769.02,32.80,NO INFO,,NO
LTCR_388,MAST,POLE,371403.704N,0403836.925E,1771.62,32.80,NO INFO,,NO
LTCR_389,MAST,POLE,371405.549N,0403837.668E,1773.39,32.80,NO INFO,,NO
LTCR_390,MAST,POLE,371401.000N,0403812.400E,1811.39,74.80,YES,RED,NO
LTCR_391,MAST,POLE,371358.045N,0403834.932E,1760.20,32.80,NO INFO,,NO
LTCR_392,MAST,POLE,371359.915N,0403835.605E,1764.38,32.80,NO INFO,,NO
LTCR_393,MAST,POLE,371355.500N,0403831.100E,1755.22,32.80,YES,RED,NO
LTCR_394,MAST,POLE,371354.346N,0403833.568E,1755.22,32.80,NO INFO,,NO
LTCR_395,MAST,POLE,371356.199N,0403834.261E,1756.75,32.80,NO INFO,,NO
LTCR_396,HIGH VOLTAGE MAST,POLE,371345.827N,0403926.373E,1838.55,131.23,NO INFO,,NO
LTCR_397,MAST,POLE,371252.100N,0403715.600E,1672.39,32.80,YES,RED,NO
LTCR_398,GUARD COTTAGE,BUILDING,371251.765N,0403716.098E,1667.72,28.33,NO INFO,,NO
LTCR_399,LIGHTING MAST,POLE,371251.701N,0403716.383E,1672.19,32.80,NO INFO,,NO
LTCR_400,MAST,POLE,371244.307N,0403723.376E,1668.07,32.80,YES,RED,NO
LTCR_401,GUARD COTTAGE,BUILDING,371244.507N,0403723.722E,1663.91,28.33,NO INFO,,NO
LTCR_402,LIGHTING MAST,POLE,371245.085N,0403724.523E,1668.74,32.80,NO INFO,,NO
LTCR_403,LIGHTING MAST,POLE,371245.886N,0403725.280E,1669.49,32.80,NO INFO,,NO
LTCR_404,LIGHTING MAST,POLE,371246.669N,0403726.026E,1670.23,32.80,NO INFO,,NO
LTCR_405,WIND SOCK,OTHER,371355.282N,0403817.800E,1742.48,19.20,YES,RED,NO
LTCR_406,MAST,POLE,371353.200N,0403828.900E,1755.22,32.80,YES,RED,NO
LTCR_407,GUARD COTTAGE,BUILDING,371353.613N,0403815.047E,1749.72,27.30,NO INFO,,NO
LTCR_408,LIGHTING MAST,POLE,371353.275N,0403814.782E,1755.22,32.80,NO INFO,,NO
LTCR_409,LIGHTING MAST,POLE,371352.492N,0403814.036E,1755.22,32.80,NO INFO,,NO
LTCR_410,LIGHTING MAST,POLE,371351.721N,0403813.307E,1753.50,32.80,NO INFO,,NO
LTCR_411,LIGHTING MAST,POLE,371350.942N,0403812.564E,1751.74,32.80,NO INFO,,NO
LTCR_412,RVR MAST,POLE,371347.658N,0403811.407E,1719.69,6.13,NO INFO,,NO
LTCR_413,RVR MAST,POLE,371348.466N,0403812.153E,1721.16,6.13,NO INFO,,NO
LTCR_414,ANEMOMETER,OTHER,371348.936N,0403810.498E,1743.08,29.15,NO INFO,,NO
LTCR_415,LIGHTING MAST,POLE,371350.172N,0403811.807E,1749.88,32.80,NO INFO,,NO
LTCR_416,LIGHTING MAST,POLE,371349.420N,0403811.090E,1748.00,32.80,NO INFO,,NO
LTCR_417,LIGHTING MAST,POLE,371348.638N,0403810.352E,1746.26,32.80,NO INFO,,NO
LTCR_418,LIGHTING MAST,POLE,371347.866N,0403809.607E,1744.75,32.80,NO INFO,,NO
LTCR_419,LIGHTING MAST,POLE,371347.099N,0403808.861E,1743.09,32.80,NO INFO,,NO
LTCR_420,LIGHTING MAST,POLE,371346.307N,0403808.113E,1741.88,32.80,NO INFO,,NO
LTCR_421,GUARD COTTAGE,BUILDING,371341.824N,0403803.793E,1733.41,27.39,NO INFO,,NO
LTCR_422,LIGHTING MAST,POLE,371345.535N,0403807.384E,1740.79,32.80,NO INFO,,NO
LTCR_423,LIGHTING MAST,POLE,371344.783N,0403806.659E,1739.79,32.80,NO INFO,,NO
LTCR_424,LIGHTING MAST,POLE,371344.008N,0403805.927E,1738.85,32.80,NO INFO,,NO
LTCR_425,LIGHTING MAST,POLE,371343.227N,0403805.182E,1738.82,32.80,NO INFO,,NO
LTCR_426,LIGHTING MAST,POLE,371342.461N,0403804.444E,1738.82,32.80,NO INFO,,NO
LTCR_427,LIGHTING MAST,POLE,371341.692N,0403803.710E,1738.72,32.80,NO INFO,,NO
LTCR_428,LIGHTING MAST,POLE,371340.913N,0403802.967E,1736.72,32.80,NO INFO,,NO
LTCR_429,LIGHTING MAST,POLE,371340.131N,0403802.229E,1734.60,32.80,NO INFO,,NO
LTCR_430,LIGHTING MAST,POLE,371339.358N,0403801.484E,1732.50,32.80,NO INFO,,NO
LTCR_431,LIGHTING MAST,POLE,371338.586N,0403800.740E,1730.40,32.80,NO INFO,,NO
LTCR_432,LIGHTING MAST,POLE,371337.802N,0403800.014E,1729.50,32.80,NO INFO,,NO
LTCR_433,LIGHTING MAST,POLE,371337.022N,0403759.300E,1729.22,32.80,NO INFO,,NO
LTCR_434,LIGHTING MAST,POLE,371336.261N,0403758.574E,1728.89,32.80,NO INFO,,NO
LTCR_435,MAST,POLE,371332.600N,0403754.400E,1725.98,32.80,YES,RED,NO
LTCR_436,LIGHTING MAST,POLE,371335.487N,0403757.821E,1728.57,32.80,NO INFO,,NO
LTCR_437,LIGHTING MAST,POLE,371334.716N,0403757.071E,1728.25,32.80,NO INFO,,NO
LTCR_438,LIGHTING MAST,POLE,371333.948N,0403756.323E,1727.48,32.80,NO INFO,,NO
LTCR_439,LIGHTING MAST,POLE,371333.166N,0403755.570E,1726.61,32.80,NO INFO,,NO
LTCR_440,LIGHTING MAST,POLE,371332.387N,0403754.835E,1725.63,32.80,NO INFO,,NO
LTCR_441,LIGHTING MAST,POLE,371331.618N,0403754.101E,1724.63,32.80,NO INFO,,NO
LTCR_442,GUARD COTTAGE,BUILDING,371329.259N,0403751.886E,1717.01,27.39,NO INFO,,NO
LTCR_443,LIGHTING MAST,POLE,371330.856N,0403753.366E,1723.79,32.80,NO INFO,,NO
LTCR_444,LIGHTING MAST,POLE,371330.065N,0403752.627E,1722.63,32.80,NO INFO,,NO
LTCR_445,LIGHTING MAST,POLE,371329.293N,0403751.898E,1722.41,32.80,NO INFO,,NO
LTCR_446,MAST,POLE,371326.394N,0403803.589E,1725.56,32.80,YES,RED,NO
LTCR_447,LIGHTING MAST,POLE,371328.544N,0403751.169E,1722.41,32.80,NO INFO,,NO
LTCR_448,LIGHTING MAST,POLE,371327.771N,0403750.425E,1722.41,32.80,NO INFO,,NO
LTCR_449,LIGHTING MAST,POLE,371327.002N,0403749.691E,1722.25,32.80,NO INFO,,NO
LTCR_450,LIGHTING MAST,POLE,371326.220N,0403748.953E,1721.12,32.80,NO INFO,,NO
LTCR_451,LIGHTING MAST,POLE,371325.432N,0403748.216E,1720.42,32.80,NO INFO,,NO
LTCR_452,LIGHTING MAST,POLE,371324.654N,0403747.481E,1719.67,32.80,NO INFO,,NO
LTCR_453,LIGHTING MAST,POLE,371323.884N,0403746.732E,1718.82,32.80,NO INFO,,NO
LTCR_454,LIGHTING MAST,POLE,371323.095N,0403746.002E,1717.66,32.80,NO INFO,,NO
LTCR_455,LIGHTING MAST,POLE,371322.304N,0403745.277E,1716.50,32.80,NO INFO,,NO
LTCR_456,LIGHTING MAST,POLE,371321.548N,0403744.525E,1715.35,32.80,NO INFO,,NO
LTCR_457,LIGHTING MAST,POLE,371320.784N,0403743.804E,1714.22,32.80,NO INFO,,NO
LTCR_458,LIGHTING MAST,POLE,371320.003N,0403743.074E,1713.07,32.80,NO INFO,,NO
LTCR_459,LIGHTING MAST,POLE,371319.231N,0403742.309E,1711.90,32.80,NO INFO,,NO
LTCR_460,LIGHTING MAST,POLE,371318.483N,0403741.573E,1710.77,32.80,NO INFO,,NO
LTCR_461,LIGHTING MAST,POLE,371316.140N,0403739.368E,1707.29,32.80,NO INFO,,NO
LTCR_462,GUARD COTTAGE,BUILDING,371313.603N,0403751.357E,1704.50,28.39,NO INFO,,NO
LTCR_463,LIGHTING MAST,POLE,371310.728N,0403734.207E,1701.44,32.80,NO INFO,,NO
LTCR_464,LIGHTING MAST,POLE,371309.166N,0403732.732E,1699.20,32.80,NO INFO,,NO
LTCR_465,LIGHTING MAST,POLE,371309.947N,0403733.469E,1700.32,32.80,NO INFO,,NO
LTCR_466,LIGHTING MAST,POLE,371311.510N,0403734.938E,1702.56,32.80,NO INFO,,NO
LTCR_467,LIGHTING MAST,POLE,371312.288N,0403735.673E,1703.67,32.80,NO INFO,,NO
LTCR_468,LIGHTING MAST,POLE,371313.065N,0403736.413E,1704.79,32.80,NO INFO,,NO
LTCR_469,LIGHTING MAST,POLE,371313.829N,0403737.149E,1705.89,32.80,NO INFO,,NO
LTCR_470,LIGHTING MAST,POLE,371314.598N,0403737.890E,1706.01,32.80,NO INFO,,NO
LTCR_471,LIGHTING MAST,POLE,371315.368N,0403738.632E,1706.15,32.80,NO INFO,,NO
LTCR_472,GUARD COTTAGE,BUILDING,371316.875N,0403739.862E,1703.79,28.33,NO INFO,,NO
LTCR_473,LIGHTING MAST,POLE,371316.879N,0403740.051E,1708.38,32.80,NO INFO,,NO
LTCR_474,LIGHTING MAST,POLE,371317.671N,0403740.791E,1709.55,32.80,NO INFO,,NO
LTCR_475,LIGHTING MAST,POLE,371305.346N,0403729.037E,1693.69,32.80,NO INFO,,NO
LTCR_476,MAST,POLE,371303.720N,0403741.862E,1697.38,32.80,YES,RED,NO
LTCR_477,RVR MAST,POLE,371300.980N,0403726.934E,1661.93,6.17,NO INFO,,NO
LTCR_478,RVR MAST,POLE,371301.883N,0403727.790E,1663.30,6.17,NO INFO,,NO
LTCR_479,LIGHTING MAST,POLE,371302.974N,0403726.827E,1690.88,32.80,NO INFO,,NO
LTCR_480,LIGHTING MAST,POLE,371302.202N,0403726.076E,1689.61,32.80,NO INFO,,NO
LTCR_481,LIGHTING MAST,POLE,371259.895N,0403723.854E,1685.84,32.80,NO INFO,,NO
LTCR_482,LIGHTING MAST,POLE,371259.116N,0403723.149E,1684.59,32.80,NO INFO,,NO
LTCR_483,LIGHTING MAST,POLE,371258.340N,0403722.401E,1683.33,32.80,NO INFO,,NO
LTCR_484,LIGHTING MAST,POLE,371300.667N,0403724.590E,1687.10,32.80,NO INFO,,NO
LTCR_485,LIGHTING MAST,POLE,371301.437N,0403725.339E,1688.36,32.80,NO INFO,,NO
LTCR_486,ANEMOMETER,OTHER,371301.796N,0403725.553E,1688.96,32.87,NO INFO,,NO
LTCR_487,LIGHTING MAST,POLE,371303.766N,0403727.553E,1691.96,32.80,NO INFO,,NO
LTCR_488,LIGHTING MAST,POLE,371304.560N,0403728.288E,1692.82,32.80,NO INFO,,NO
LTCR_489,LIGHTING MAST,POLE,371306.105N,0403729.769E,1694.78,32.80,NO INFO,,NO
LTCR_490,LIGHTING MAST,POLE,371306.868N,0403730.504E,1695.88,32.80,NO INFO,,NO
LTCR_491,LIGHTING MAST,POLE,371308.014N,0403731.619E,1697.54,32.80,NO INFO,,NO
LTCR_492,GP ANTENNA,ANTENNA,371254.675N,0403732.253E,1687.05,38.20,NO INFO,,NO
LTCR_493,LIGHTING MAST,POLE,371256.801N,0403720.912E,1680.49,32.80,NO INFO,,NO
LTCR_494,LIGHTING MAST,POLE,371254.481N,0403718.700E,1676.19,32.80,NO INFO,,NO
LTCR_495,NF ANTENNA,ANTENNA,371253.832N,0403731.484E,1669.80,22.63,NO INFO,,NO
LTCR_496,LIGHTING MAST,POLE,371253.673N,0403717.914E,1674.69,32.80,NO INFO,,NO
LTCR_497,LIGHTING MAST,POLE,371255.244N,0403719.442E,1677.60,32.80,NO INFO,,NO
LTCR_498,LIGHTING MAST,POLE,371256.020N,0403720.181E,1679.02,32.80,NO INFO,,NO
LTCR_499,LIGHTING MAST,POLE,371257.563N,0403721.638E,1681.93,32.80,NO INFO,,NO
LTCR_500,BUILDING,BUILDING,371248.657N,0403717.984E,1660.38,22.97,NO INFO,,NO
LTCR_501,BUILDING,BUILDING,372027.847N,0404250.397E,3005.74,82.02,NO INFO,,NO
LTCR_502,BUILDING,BUILDING,372026.878N,0404250.634E,3035.77,91.86,NO INFO,,NO
LTCR_503,BUILDING,BUILDING,372027.026N,0404249.554E,3010.25,82.02,NO INFO,,NO
LTCR_504,BUILDING,BUILDING,372026.120N,0404250.429E,3024.34,72.18,NO INFO,,NO
LTCR_505,BUILDING,BUILDING,372025.760N,0404252.365E,3085.66,101.70,NO INFO,,NO
LTCR_506,BUILDING,BUILDING,372025.469N,0404253.603E,3103.13,101.70,NO INFO,,NO
LTCR_507,BUILDING,BUILDING,372029.584N,0404255.450E,3032.47,72.18,NO INFO,,NO
LTCR_508,BUILDING,BUILDING,372028.614N,0404254.722E,3045.80,72.18,NO INFO,,NO
LTCR_509,BUILDING,BUILDING,372014.325N,0404258.208E,3079.48,42.65,NO INFO,,NO
LTCR_510,BUILDING,BUILDING,372016.575N,0404257.337E,3185.29,150.92,NO INFO,,NO
LTCR_511,BUILDING,BUILDING,372015.845N,0404255.779E,3173.33,150.92,NO INFO,,NO
LTCR_512,BUILDING,BUILDING,372015.713N,0404257.918E,3171.43,131.23,NO INFO,,NO
LTCR_513,BUILDING,BUILDING,372018.968N,0404247.201E,3130.05,121.39,NO INFO,,NO
LTCR_514,BUILDING,BUILDING,372016.381N,0404246.565E,3198.99,150.92,NO INFO,,NO
